## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8328e+00   1.0393e+00  -1.7739e-04  -7.0691e-04   3.3385e-04   2.8887e+05   2.8887e+05
  3.5313e+00   3.5676e+00   1.2700e+00   5.2626e-05  -3.1044e-04   2.6875e-04   4.4575e+05   4.4575e+05
  4.4457e+00   4.4915e+00   1.5003e+00  -5.1916e-04  -8.1875e-05   2.1615e-04   6.8912e+05   6.8912e+05
  5.5968e+00   5.6539e+00   1.7304e+00  -3.1768e-04  -2.5343e-05   1.7424e-04   1.0605e+06   1.0605e+06
  7.0460e+00   7.1168e+00   1.9605e+00  -6.3913e-06  -1.2088e-04   1.4106e-04   1.6180e+06   1.6180e+06
  8.8703e+00   8.9623e+00   2.1911e+00   2.0169e-05  -2.5077e-04   1.1440e-04   2.4600e+06   2.4600e+06
  1.1167e+01   1.1277e+01   2.4208e+00   1.9630e-05   4.2901e-04   9.2635e-05   3.7518e+06   3.7518e+06
  1.4059e+01   1.4196e+01   2.6510e+00  -1.1427e-04   2.0731e-04   7.5489e-05   5.6497e+06   5.6497e+06
  1.7699e+01   1.7876e+01   2.8815e+00  -4.8314e-04   2.2992e-04   6.1433e-05   8.5309e+06   8.5309e+06
  2.2281e+01   2.2494e+01   3.1113e+00   5.4555e-05   2.4163e-04   5.0176e-05   1.2788e+07   1.2788e+07
  2.8050e+01   2.8309e+01   3.3412e+00   3.6410e-04   4.7717e-04   4.1406e-05   1.8779e+07   1.8779e+07
  3.5313e+01   3.5627e+01   3.5711e+00   2.2625e-04   3.3584e-04   3.4622e-05   2.6859e+07   2.6859e+07
  4.4457e+01   4.4886e+01   3.8021e+00   2.0470e-04   1.0976e-04   2.8692e-05   3.9109e+07   3.9109e+07
  5.5968e+01   5.6548e+01   4.0331e+00   3.1249e-04   2.8273e-04   2.3334e-05   5.9130e+07   5.9130e+07
  7.0460e+01   7.1220e+01   4.2638e+00   3.1565e-04  -4.3559e-05   1.8770e-05   9.1380e+07   9.1380e+07
  8.8703e+01   8.9670e+01   4.4941e+00   2.7292e-04  -1.8973e-04   1.4865e-05   1.4569e+08   1.4569e+08
  1.1167e+02   1.1283e+02   4.7239e+00   2.0344e-05  -4.8353e-04   1.1894e-05   2.2758e+08   2.2758e+08
  1.4059e+02   1.4200e+02   4.9538e+00  -3.1312e-05  -3.1073e-04   9.6011e-06   3.4926e+08   3.4926e+08
  1.7699e+02   1.7878e+02   5.1841e+00   8.3030e-04  -7.6070e-05   7.7781e-06   5.3216e+08   5.3216e+08
  2.2281e+02   2.2398e+02   5.4095e+00   5.2843e-04  -4.3324e-04   6.8362e-06   6.8892e+08   6.8892e+08
