## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8313e+00   1.0388e+00   7.1292e-05  -2.0986e-04   4.3642e-04   1.7043e+05   1.7043e+05
  3.5313e+00   3.5664e+00   1.2696e+00   3.3367e-05  -4.5528e-04   3.5698e-04   2.5472e+05   2.5472e+05
  4.4457e+00   4.4905e+00   1.5000e+00   2.6948e-04   4.4592e-04   2.8928e-04   3.8790e+05   3.8790e+05
  5.5968e+00   5.6517e+00   1.7300e+00   6.6250e-04   3.4881e-05   2.3526e-04   5.8649e+05   5.8649e+05
  7.0460e+00   7.1124e+00   1.9599e+00   1.7888e-05   1.8685e-04   1.9270e-04   8.7416e+05   8.7416e+05
  8.8703e+00   8.9621e+00   2.1910e+00  -2.3983e-04   1.3370e-05   1.5775e-04   1.3044e+06   1.3044e+06
  1.1167e+01   1.1271e+01   2.4203e+00   3.5530e-04  -6.5668e-04   1.2743e-04   1.9991e+06   1.9991e+06
  1.4059e+01   1.4199e+01   2.6512e+00   4.7886e-05  -5.5781e-04   1.0494e-04   2.9475e+06   2.9475e+06
  1.7699e+01   1.7882e+01   2.8818e+00   3.0617e-04  -3.0055e-04   8.5637e-05   4.4262e+06   4.4262e+06
  2.2281e+01   2.2505e+01   3.1117e+00   3.7955e-04  -6.8536e-05   6.8946e-05   6.8286e+06   6.8286e+06
  2.8050e+01   2.8343e+01   3.3424e+00  -1.5877e-04   1.4731e-04   5.5723e-05   1.0454e+07   1.0454e+07
  3.5313e+01   3.5647e+01   3.5716e+00  -3.2950e-05   1.8404e-04   4.5482e-05   1.5692e+07   1.5692e+07
  4.4457e+01   4.4892e+01   3.8022e+00   3.0644e-04   1.5379e-04   3.7390e-05   2.3218e+07   2.3218e+07
  5.5968e+01   5.6477e+01   4.0318e+00   3.2468e-04   7.9134e-04   3.0821e-05   3.4171e+07   3.4171e+07
  7.0460e+01   7.1045e+01   4.2613e+00   4.3010e-04   4.3261e-04   2.6046e-05   4.7848e+07   4.7848e+07
  8.8703e+01   8.9394e+01   4.4910e+00   2.8020e-04   4.5111e-05   2.2344e-05   6.5016e+07   6.5016e+07
  1.1167e+02   1.1271e+02   4.7228e+00   3.0321e-04  -3.1493e-04   1.8909e-05   9.0781e+07   9.0781e+07
  1.4059e+02   1.4191e+02   4.9531e+00   3.9006e-04  -3.4293e-04   1.5622e-05   1.3301e+08   1.3301e+08
  1.7699e+02   1.7817e+02   5.1807e+00   9.2931e-05  -2.4060e-04   1.3287e-05   1.8386e+08   1.8386e+08
  2.2281e+02   2.2404e+02   5.4097e+00  -3.8122e-04  -4.5540e-04   1.2283e-05   2.1514e+08   2.1514e+08
