## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8294e+00   1.0381e+00   3.2331e-04   1.2978e-04   4.2622e-04   1.7648e+05   1.7648e+05
  3.5313e+00   3.5641e+00   1.2690e+00   1.5454e-04   3.7452e-04   3.5627e-04   2.5258e+05   2.5258e+05
  4.4457e+00   4.4849e+00   1.4988e+00  -7.3091e-07   8.2965e-06   2.9754e-04   3.6212e+05   3.6212e+05
  5.5968e+00   5.6460e+00   1.7290e+00   2.2259e-05  -2.6586e-05   2.4905e-04   5.1688e+05   5.1688e+05
  7.0460e+00   7.1011e+00   1.9583e+00   1.4611e-04   1.9534e-04   2.1096e-04   7.2039e+05   7.2039e+05
  8.8703e+00   8.9774e+00   2.1927e+00  -3.7592e-04   7.1440e-04   1.7444e-04   1.0535e+06   1.0535e+06
  1.1167e+01   1.1267e+01   2.4199e+00   4.6206e-04   3.2705e-04   1.3674e-04   1.7146e+06   1.7146e+06
  1.4059e+01   1.4188e+01   2.6504e+00   5.6470e-04   5.6768e-04   1.1338e-04   2.4937e+06   2.4937e+06
  1.7699e+01   1.7905e+01   2.8830e+00   4.3674e-05   2.1016e-04   9.2466e-05   3.7497e+06   3.7497e+06
  2.2281e+01   2.2496e+01   3.1114e+00   1.7310e-04   2.9258e-05   7.1681e-05   6.2395e+06   6.2395e+06
  2.8050e+01   2.8385e+01   3.3438e+00   5.2329e-05  -1.8326e-04   5.8234e-05   9.4536e+06   9.4536e+06
  3.5313e+01   3.5690e+01   3.5728e+00   3.3995e-04  -1.0737e-04   4.5835e-05   1.5260e+07   1.5260e+07
  4.4457e+01   4.4952e+01   3.8036e+00   7.4009e-05   2.0676e-04   3.6176e-05   2.4496e+07   2.4496e+07
  5.5968e+01   5.6624e+01   4.0344e+00   1.2434e-04   1.4253e-04   2.8473e-05   3.9545e+07   3.9545e+07
  7.0460e+01   7.1204e+01   4.2635e+00   9.7168e-06  -1.9986e-06   2.2740e-05   6.1999e+07   6.1999e+07
  8.8703e+01   8.9705e+01   4.4945e+00   2.4170e-04   5.7262e-06   1.8021e-05   9.8716e+07   9.8716e+07
  1.1167e+02   1.1310e+02   4.7262e+00   1.8299e-04   1.1740e-05   1.4287e-05   1.5706e+08   1.5706e+08
  1.4059e+02   1.4214e+02   4.9548e+00   1.5697e-04   1.0804e-04   1.1304e-05   2.5087e+08   2.5087e+08
  1.7699e+02   1.7883e+02   5.1844e+00   2.1601e-04   3.2614e-04   8.9627e-06   3.9909e+08   3.9909e+08
  2.2281e+02   2.2476e+02   5.4130e+00   7.7353e-05   2.1680e-04   7.4476e-06   5.7799e+08   5.7799e+08
