## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 523519193.95436966}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8316e+00   1.0389e+00   2.8267e-02   3.9234e-03   3.4573e+04   3.3622e+04   1.7940e+05
  3.5313e+00   3.5676e+00   1.2700e+00   2.2018e-02   3.1600e-03   5.2970e+04   5.1829e+04   2.7541e+05
  4.4457e+00   4.4908e+00   1.5001e+00   1.7552e-02   2.5406e-03   8.1589e+04   8.0181e+04   4.2575e+05
  5.5968e+00   5.6539e+00   1.7305e+00   3.7343e-03   2.0428e-03   1.2449e+05   1.2402e+05   6.5284e+05
  7.0460e+00   7.1222e+00   1.9613e+00   1.8558e-02   1.6451e-03   1.9478e+05   1.9123e+05   1.0103e+06
  8.8703e+00   8.9686e+00   2.1918e+00   2.8666e-02   1.3178e-03   3.0657e+05   2.9803e+05   1.5880e+06
  1.1167e+01   1.1284e+01   2.4214e+00   3.2074e-02   1.0474e-03   4.8693e+05   4.7180e+05   2.5181e+06
  1.4059e+01   1.4196e+01   2.6510e+00   2.4561e-02   8.4353e-04   7.4521e+05   7.2735e+05   3.8707e+06
  1.7699e+01   1.7883e+01   2.8819e+00   1.0441e-02   6.7994e-04   1.1311e+06   1.1195e+06   5.9208e+06
  2.2281e+01   2.2503e+01   3.1117e+00   8.6984e-03   5.4582e-04   1.7523e+06   1.7372e+06   9.1805e+06
  2.8050e+01   2.8346e+01   3.3425e+00   7.9192e-03   4.4162e-04   2.6747e+06   2.6537e+06   1.4017e+07
  3.5313e+01   3.5659e+01   3.5720e+00  -4.2502e-03   3.5627e-04   4.0602e+06   4.0775e+06   2.1453e+07
  4.4457e+01   4.4886e+01   3.8022e+00  -8.3801e-03   2.9034e-04   6.0882e+06   6.1397e+06   3.2262e+07
  5.5968e+01   5.6506e+01   4.0324e+00  -3.1613e-03   2.3822e-04   9.0914e+06   9.1202e+06   4.7751e+07
  7.0460e+01   7.1110e+01   4.2622e+00  -8.9923e-03   1.9607e-04   1.3341e+07   1.3462e+07   6.9825e+07
  8.8703e+01   8.9533e+01   4.4926e+00  -4.2939e-03   1.6368e-04   1.9234e+07   1.9317e+07   1.0051e+08
  1.1167e+02   1.1273e+02   4.7230e+00   3.9555e-03   1.3666e-04   2.7822e+07   2.7712e+07   1.4427e+08
  1.4059e+02   1.4190e+02   4.9532e+00   3.3583e-03   1.1264e-04   4.0930e+07   4.0793e+07   2.0999e+08
  1.7699e+02   1.7829e+02   5.1814e+00   1.1014e-02   9.6163e-05   5.6583e+07   5.5966e+07   2.9204e+08
  2.2281e+02   2.2458e+02   5.4122e+00  -8.8092e-03   8.3062e-05   7.4352e+07   7.5013e+07   3.8467e+08
