## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 757902825.7752221}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8330e+00   1.0394e+00   6.1101e-02   3.2294e-03   5.0504e+04   4.7596e+04   2.4520e+05
  3.5313e+00   3.5676e+00   1.2700e+00   5.7804e-02   2.5992e-03   7.7723e+04   7.3476e+04   3.7740e+05
  4.4457e+00   4.4915e+00   1.5003e+00   4.4608e-02   2.0823e-03   1.1959e+05   1.1449e+05   5.8226e+05
  5.5968e+00   5.6537e+00   1.7304e+00   3.7485e-02   1.6742e-03   1.8373e+05   1.7709e+05   9.0272e+05
  7.0460e+00   7.1210e+00   1.9612e+00   3.7851e-02   1.3423e-03   2.8595e+05   2.7552e+05   1.3935e+06
  8.8703e+00   8.9674e+00   2.1917e+00   3.5654e-02   1.0737e-03   4.4592e+05   4.3057e+05   2.1787e+06
  1.1167e+01   1.1280e+01   2.4211e+00   3.2999e-02   8.5595e-04   6.9987e+05   6.7752e+05   3.4284e+06
  1.4059e+01   1.4204e+01   2.6516e+00   2.8580e-02   6.8986e-04   1.0728e+06   1.0430e+06   5.2535e+06
  1.7699e+01   1.7886e+01   2.8821e+00   3.5939e-02   5.5441e-04   1.6730e+06   1.6149e+06   8.1697e+06
  2.2281e+01   2.2506e+01   3.1118e+00   2.4546e-02   4.4432e-04   2.5761e+06   2.5143e+06   1.2664e+07
  2.8050e+01   2.8336e+01   3.3421e+00   1.4224e-02   3.5903e-04   3.9057e+06   3.8509e+06   1.9264e+07
  3.5313e+01   3.5665e+01   3.5722e+00   8.2241e-03   2.9016e-04   5.9442e+06   5.8957e+06   2.9502e+07
  4.4457e+01   4.4895e+01   3.8023e+00  -1.5576e-04   2.3581e-04   8.9251e+06   8.9265e+06   4.4461e+07
  5.5968e+01   5.6509e+01   4.0324e+00  -7.2385e-03   1.9270e-04   1.3272e+07   1.3368e+07   6.6523e+07
  7.0460e+01   7.1135e+01   4.2626e+00  -8.3427e-03   1.5829e-04   1.9647e+07   1.9812e+07   9.9074e+07
  8.8703e+01   8.9476e+01   4.4919e+00  -1.8152e-02   1.3146e-04   2.8203e+07   2.8725e+07   1.4333e+08
  1.1167e+02   1.1273e+02   4.7230e+00  -3.0983e-02   1.0913e-04   4.0390e+07   4.1682e+07   2.0665e+08
  1.4059e+02   1.4197e+02   4.9536e+00  -2.6449e-02   8.9599e-05   6.0197e+07   6.1832e+07   3.0705e+08
  1.7699e+02   1.7877e+02   5.1841e+00  -2.5289e-02   7.3706e-05   8.9062e+07   9.1373e+07   4.5668e+08
  2.2281e+02   2.2452e+02   5.4119e+00  -4.3460e-03   6.2379e-05   1.2701e+08   1.2757e+08   6.5430e+08
