## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 4090127.366473515}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8295e+00   1.0382e+00  -2.5369e-01   3.9430e-02   2.1225e+02   2.8440e+02   1.4870e+03
  3.5313e+00   3.5614e+00   1.2684e+00  -1.7735e-01   3.3704e-02   3.2021e+02   3.8924e+02   2.1540e+03
  4.4457e+00   4.4696e+00   1.4954e+00  -3.0216e-01   2.7959e-02   3.9473e+02   5.6565e+02   2.9160e+03
  5.5968e+00   5.6031e+00   1.7212e+00  -3.3864e-01   2.4022e-02   5.0676e+02   7.6624e+02   3.7980e+03
  7.0460e+00   7.1459e+00   1.9647e+00  -2.9695e-01   2.0804e-02   7.1827e+02   1.0217e+03   5.1370e+03
  8.8703e+00   9.0007e+00   2.1953e+00  -1.6339e-01   1.7490e-02   1.2093e+03   1.4455e+03   8.1300e+03
  1.1167e+01   1.1257e+01   2.4191e+00  -6.9048e-02   1.3865e-02   2.1412e+03   2.3000e+03   1.4329e+04
  1.4059e+01   1.4150e+01   2.6478e+00  -3.1806e-02   1.2274e-02   2.8415e+03   2.9349e+03   1.6601e+04
  1.7699e+01   1.7903e+01   2.8830e+00   9.8469e-02   1.0645e-02   4.2859e+03   3.9017e+03   2.3171e+04
  2.2281e+01   2.2279e+01   3.1016e+00   1.4463e-01   9.4806e-03   5.6309e+03   4.9194e+03   3.1118e+04
  2.8050e+01   2.8249e+01   3.3391e+00   8.3281e-02   8.8759e-03   6.0799e+03   5.6125e+03   3.4606e+04
  3.5313e+01   3.5729e+01   3.5740e+00   2.1764e-02   7.0037e-03   9.2104e+03   9.0143e+03   5.9061e+04
  4.4457e+01   4.5317e+01   3.8117e+00  -4.9213e-02   4.9040e-03   1.7481e+04   1.8386e+04   1.1944e+05
  5.5968e+01   5.6619e+01   4.0344e+00  -8.6598e-03   3.4091e-03   3.7716e+04   3.8046e+04   2.4939e+05
  7.0460e+01   7.1700e+01   4.2706e+00   3.3824e-02   2.4892e-03   7.3772e+04   7.1358e+04   4.9787e+05
  8.8703e+01   9.0116e+01   4.4991e+00  -3.6517e-02   1.7849e-03   1.3372e+05   1.3879e+05   9.5203e+05
  1.1167e+02   1.1330e+02   4.7280e+00  -3.1918e-02   1.3160e-03   2.4717e+05   2.5532e+05   1.6758e+06
  1.4059e+02   1.4260e+02   4.9580e+00  -3.7085e-02   1.0133e-03   4.1466e+05   4.3063e+05   2.6609e+06
  1.7699e+02   1.7861e+02   5.1832e+00  -1.6013e-02   7.9588e-04   6.8688e+05   6.9806e+05   4.1575e+06
  2.2281e+02   2.2388e+02   5.4090e+00   1.6802e-02   7.3022e-04   8.4316e+05   8.2923e+05   4.3345e+06
