## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 466726334.9060398}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8316e+00   1.0390e+00   5.8441e-02   3.4953e-03   3.7658e+04   3.5579e+04   2.1096e+05
  3.5313e+00   3.5683e+00   1.2702e+00   5.2918e-02   2.7966e-03   5.8518e+04   5.5577e+04   3.2880e+05
  4.4457e+00   4.4896e+00   1.4999e+00   4.0153e-02   2.2304e-03   9.0882e+04   8.7373e+04   5.1330e+05
  5.5968e+00   5.6576e+00   1.7311e+00   3.2776e-02   1.7806e-03   1.4159e+05   1.3710e+05   7.9892e+05
  7.0460e+00   7.1201e+00   1.9610e+00   2.6983e-02   1.4175e-03   2.2217e+05   2.1633e+05   1.2542e+06
  8.8703e+00   8.9647e+00   2.1914e+00   2.3376e-02   1.1281e-03   3.4951e+05   3.4153e+05   1.9689e+06
  1.1167e+01   1.1284e+01   2.4215e+00   2.1828e-02   8.9726e-04   5.5169e+05   5.3990e+05   3.1095e+06
  1.4059e+01   1.4207e+01   2.6518e+00   1.1719e-02   7.1842e-04   8.5205e+05   8.4218e+05   4.8167e+06
  1.7699e+01   1.7890e+01   2.8823e+00   2.3562e-02   5.7493e-04   1.3460e+06   1.3150e+06   7.5590e+06
  2.2281e+01   2.2512e+01   3.1121e+00   1.9111e-02   4.6039e-04   2.0899e+06   2.0507e+06   1.1761e+07
  2.8050e+01   2.8347e+01   3.3426e+00   2.2602e-02   3.6984e-04   3.2496e+06   3.1778e+06   1.8281e+07
  3.5313e+01   3.5683e+01   3.5727e+00   1.8552e-02   2.9712e-04   5.0151e+06   4.9238e+06   2.8278e+07
  4.4457e+01   4.4908e+01   3.8026e+00   1.7013e-02   2.3985e-04   7.6843e+06   7.5558e+06   4.3265e+07
  5.5968e+01   5.6508e+01   4.0324e+00   1.0309e-02   1.9524e-04   1.1520e+07   1.1402e+07   6.5254e+07
  7.0460e+01   7.1122e+01   4.2624e+00   5.4770e-03   1.6035e-04   1.6999e+07   1.6906e+07   9.6476e+07
  8.8703e+01   8.9456e+01   4.4918e+00   5.4786e-04   1.3425e-04   2.4131e+07   2.4118e+07   1.3700e+08
  1.1167e+02   1.1254e+02   4.7213e+00   1.0910e-02   1.1511e-04   3.3163e+07   3.2805e+07   1.8793e+08
  1.4059e+02   1.4162e+02   4.9512e+00   5.8228e-03   9.9950e-05   4.3764e+07   4.3510e+07   2.4753e+08
  1.7699e+02   1.7822e+02   5.1810e+00   1.8122e-02   8.7804e-05   5.7403e+07   5.6381e+07   3.2215e+08
  2.2281e+02   2.2408e+02   5.4099e+00   2.3286e-03   7.8816e-05   7.0135e+07   6.9972e+07   3.9555e+08
