## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 70145510.64612603}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8335e+00   1.0396e+00   1.4524e-01   7.9710e-03   6.2511e+03   5.4583e+03   4.0573e+04
  3.5313e+00   3.5635e+00   1.2688e+00   1.4712e-01   6.4512e-03   9.5589e+03   8.3330e+03   6.1209e+04
  4.4457e+00   4.4922e+00   1.5004e+00   9.7535e-02   5.2009e-03   1.4072e+04   1.2821e+04   9.2516e+04
  5.5968e+00   5.6483e+00   1.7295e+00   6.4788e-02   4.2106e-03   2.0828e+04   1.9561e+04   1.3878e+05
  7.0460e+00   7.1150e+00   1.9603e+00   4.2020e-02   3.4133e-03   3.1017e+04   2.9766e+04   2.0812e+05
  8.8703e+00   8.9726e+00   2.1923e+00   1.3853e-02   2.7300e-03   4.7178e+04   4.6533e+04   3.2782e+05
  1.1167e+01   1.1272e+01   2.4204e+00   2.6011e-02   2.1751e-03   7.5207e+04   7.3301e+04   5.1503e+05
  1.4059e+01   1.4196e+01   2.6510e+00   1.9054e-02   1.7738e-03   1.1232e+05   1.1022e+05   7.6530e+05
  1.7699e+01   1.7878e+01   2.8816e+00   1.1159e-02   1.4476e-03   1.6735e+05   1.6550e+05   1.1437e+06
  2.2281e+01   2.2482e+01   3.1107e+00   7.9050e-03   1.1767e-03   2.5246e+05   2.5048e+05   1.7398e+06
  2.8050e+01   2.8321e+01   3.3416e+00  -2.4239e-03   9.6796e-04   3.6925e+05   3.7014e+05   2.5449e+06
  3.5313e+01   3.5625e+01   3.5711e+00  -1.9949e-02   7.9810e-04   5.3360e+05   5.4447e+05   3.7546e+06
  4.4457e+01   4.4864e+01   3.8016e+00  -2.0362e-02   6.6641e-04   7.6501e+05   7.8091e+05   5.4294e+06
  5.5968e+01   5.6508e+01   4.0324e+00   1.8076e-02   5.6016e-04   1.1252e+06   1.1053e+06   7.8225e+06
  7.0460e+01   7.1094e+01   4.2620e+00   3.4936e-02   4.7009e-04   1.6242e+06   1.5693e+06   1.1104e+07
  8.8703e+01   8.9526e+01   4.4926e+00   6.0827e-03   3.9009e-04   2.2929e+06   2.2790e+06   1.5572e+07
  1.1167e+02   1.1321e+02   4.7272e+00   4.6895e-03   3.0971e-04   3.6325e+06   3.6156e+06   2.4386e+07
  1.4059e+02   1.4247e+02   4.9572e+00   3.2045e-02   2.2959e-04   6.7904e+06   6.5795e+06   4.5098e+07
  1.7699e+02   1.7825e+02   5.1811e+00   1.5903e-02   1.8510e-04   1.0283e+07   1.0122e+07   6.8620e+07
  2.2281e+02   2.2304e+02   5.4053e+00  -2.2282e-02   1.7094e-04   1.1605e+07   1.1869e+07   7.7452e+07
