## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 67716953.16532163}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8331e+00   1.0394e+00   1.5927e-02   5.7123e-03   1.1659e+04   1.1476e+04   7.3947e+04
  3.5313e+00   3.5664e+00   1.2697e+00   2.0461e-02   4.6426e-03   1.7729e+04   1.7373e+04   1.1223e+05
  4.4457e+00   4.4871e+00   1.4993e+00   2.2790e-02   3.7682e-03   2.6973e+04   2.6372e+04   1.6880e+05
  5.5968e+00   5.6525e+00   1.7302e+00   1.2346e-02   3.0705e-03   4.0209e+04   3.9718e+04   2.5348e+05
  7.0460e+00   7.1167e+00   1.9605e+00   1.4195e-02   2.4999e-03   6.0767e+04   5.9917e+04   3.8319e+05
  8.8703e+00   8.9615e+00   2.1910e+00   4.7174e-03   2.0178e-03   9.2407e+04   9.1973e+04   5.8622e+05
  1.1167e+01   1.1277e+01   2.4208e+00   1.3950e-02   1.6283e-03   1.4321e+05   1.4124e+05   9.0494e+05
  1.4059e+01   1.4182e+01   2.6500e+00   1.1651e-02   1.3520e-03   2.0726e+05   2.0487e+05   1.3189e+06
  1.7699e+01   1.7881e+01   2.8818e+00   8.8670e-03   1.1109e-03   3.0612e+05   3.0343e+05   1.9555e+06
  2.2281e+01   2.2470e+01   3.1102e+00   6.0896e-03   9.0497e-04   4.6002e+05   4.5724e+05   2.9252e+06
  2.8050e+01   2.8323e+01   3.3417e+00  -6.4274e-03   7.5650e-04   6.5011e+05   6.5431e+05   4.1755e+06
  3.5313e+01   3.5639e+01   3.5714e+00  -7.0833e-03   6.2299e-04   9.5800e+05   9.6483e+05   6.1396e+06
  4.4457e+01   4.4827e+01   3.8008e+00  -3.1632e-02   5.1153e-04   1.3858e+06   1.4311e+06   8.9463e+06
  5.5968e+01   5.6480e+01   4.0319e+00  -2.6982e-02   4.2280e-04   2.0383e+06   2.0948e+06   1.2963e+07
  7.0460e+01   7.0925e+01   4.2596e+00  -3.0093e-02   3.6179e-04   2.7747e+06   2.8608e+06   1.7615e+07
  8.8703e+01   8.9293e+01   4.4899e+00  -3.6104e-02   3.1742e-04   3.5823e+06   3.7164e+06   2.2852e+07
  1.1167e+02   1.1263e+02   4.7221e+00  -3.3388e-02   2.7747e-04   4.7014e+06   4.8638e+06   3.0181e+07
  1.4059e+02   1.4144e+02   4.9498e+00   2.4939e-03   2.4208e-04   6.4059e+06   6.3899e+06   4.0165e+07
  1.7699e+02   1.7820e+02   5.1808e+00   1.7487e-02   2.2466e-04   7.5493e+06   7.4195e+06   4.7553e+07
  2.2281e+02   2.2275e+02   5.4039e+00   5.6143e-02   2.1337e-04   8.6869e+06   8.2251e+06   5.4216e+07
