## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 39537942.28978699}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8308e+00   1.0386e+00  -8.6094e-03   1.0638e-02   4.8392e+03   4.8813e+03   2.2695e+04
  3.5313e+00   3.5643e+00   1.2691e+00   2.7952e-02   8.5899e-03   7.6950e+03   7.4858e+03   3.4538e+04
  4.4457e+00   4.4868e+00   1.4993e+00  -7.8566e-03   6.8618e-03   1.1639e+04   1.1731e+04   5.4128e+04
  5.5968e+00   5.6603e+00   1.7316e+00   3.3624e-03   5.4922e-03   1.8373e+04   1.8312e+04   8.3958e+04
  7.0460e+00   7.1220e+00   1.9613e+00  -5.1758e-03   4.4199e-03   2.8127e+04   2.8274e+04   1.2755e+05
  8.8703e+00   8.9734e+00   2.1923e+00   2.1671e-02   3.5636e-03   4.4436e+04   4.3494e+04   1.9843e+05
  1.1167e+01   1.1265e+01   2.4198e+00   1.4093e-02   2.8731e-03   6.7854e+04   6.6911e+04   3.0686e+05
  1.4059e+01   1.4203e+01   2.6515e+00   2.3022e-02   2.3667e-03   1.0088e+05   9.8613e+04   4.5876e+05
  1.7699e+01   1.7866e+01   2.8809e+00   3.2685e-02   1.9621e-03   1.4816e+05   1.4347e+05   6.6637e+05
  2.2281e+01   2.2475e+01   3.1104e+00   4.1855e-02   1.6356e-03   2.1510e+05   2.0646e+05   9.5933e+05
  2.8050e+01   2.8296e+01   3.3407e+00   6.7584e-02   1.3899e-03   3.0526e+05   2.8594e+05   1.3424e+06
  3.5313e+01   3.5640e+01   3.5715e+00   9.3387e-02   1.1733e-03   4.3872e+05   4.0125e+05   1.9202e+06
  4.4457e+01   4.4849e+01   3.8013e+00   6.7582e-02   9.7789e-04   6.1665e+05   5.7761e+05   2.7216e+06
  5.5968e+01   5.6497e+01   4.0322e+00   7.6391e-02   8.1137e-04   9.0313e+05   8.3904e+05   3.9705e+06
  7.0460e+01   7.0987e+01   4.2605e+00   3.9401e-02   6.8807e-04   1.2126e+06   1.1667e+06   5.4583e+06
  8.8703e+01   8.9733e+01   4.4948e+00   1.5174e-02   5.7523e-04   1.6946e+06   1.6693e+06   7.7690e+06
  1.1167e+02   1.1318e+02   4.7270e+00   2.5834e-02   4.2734e-04   3.1028e+06   3.0246e+06   1.4032e+07
  1.4059e+02   1.4218e+02   4.9550e+00   1.5618e-02   3.2327e-04   5.3679e+06   5.2854e+06   2.4688e+07
  1.7699e+02   1.7879e+02   5.1842e+00   2.4918e-02   2.5844e-04   8.4757e+06   8.2696e+06   3.8777e+07
  2.2281e+02   2.2288e+02   5.4046e+00  -2.2996e-02   2.3049e-04   1.0158e+07   1.0397e+07   4.8354e+07
