## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 450081475.8767706}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8324e+00   1.0392e+00   1.0238e-02   3.8373e-03   2.8151e+04   2.7866e+04   1.7440e+05
  3.5313e+00   3.5669e+00   1.2698e+00   7.1072e-03   3.0831e-03   4.3473e+04   4.3167e+04   2.6935e+05
  4.4457e+00   4.4929e+00   1.5006e+00   1.8659e-02   2.4757e-03   6.8194e+04   6.6945e+04   4.1761e+05
  5.5968e+00   5.6546e+00   1.7306e+00   3.6499e-04   1.9793e-03   1.0478e+05   1.0474e+05   6.4546e+05
  7.0460e+00   7.1179e+00   1.9607e+00   3.9279e-04   1.5839e-03   1.6363e+05   1.6356e+05   1.0096e+06
  8.8703e+00   8.9656e+00   2.1915e+00  -2.3500e-03   1.2669e-03   2.5504e+05   2.5564e+05   1.5751e+06
  1.1167e+01   1.1284e+01   2.4215e+00  -8.9757e-04   1.0084e-03   4.0317e+05   4.0353e+05   2.4799e+06
  1.4059e+01   1.4204e+01   2.6516e+00  -6.5651e-03   8.1158e-04   6.1887e+05   6.2296e+05   3.8277e+06
  1.7699e+01   1.7878e+01   2.8816e+00  -1.3875e-02   6.5354e-04   9.4735e+05   9.6068e+05   5.8551e+06
  2.2281e+01   2.2508e+01   3.1119e+00  -1.9496e-02   5.2658e-04   1.4509e+06   1.4797e+06   8.9361e+06
  2.8050e+01   2.8329e+01   3.3419e+00  -1.8254e-02   4.2758e-04   2.2034e+06   2.2443e+06   1.3487e+07
  3.5313e+01   3.5675e+01   3.5725e+00  -1.7551e-02   3.4856e-04   3.3181e+06   3.3773e+06   2.0301e+07
  4.4457e+01   4.4890e+01   3.8022e+00  -4.0047e-03   2.8467e-04   5.0430e+06   5.0633e+06   3.0722e+07
  5.5968e+01   5.6514e+01   4.0325e+00   1.4406e-03   2.3335e-04   7.5459e+06   7.5351e+06   4.6054e+07
  7.0460e+01   7.1114e+01   4.2623e+00   1.1974e-02   1.9285e-04   1.1165e+07   1.1033e+07   6.7850e+07
  8.8703e+01   8.9417e+01   4.4913e+00   2.8459e-02   1.6337e-04   1.5810e+07   1.5373e+07   9.5248e+07
  1.1167e+02   1.1265e+02   4.7222e+00   1.9072e-02   1.3922e-04   2.1572e+07   2.1169e+07   1.3018e+08
  1.4059e+02   1.4190e+02   4.9531e+00  -3.1808e-03   1.1427e-04   3.1322e+07   3.1422e+07   1.9366e+08
  1.7699e+02   1.7859e+02   5.1831e+00  -2.3427e-02   9.4220e-05   4.5138e+07   4.6221e+07   2.8163e+08
  2.2281e+02   2.2504e+02   5.4142e+00  -1.8328e-02   7.7669e-05   6.6771e+07   6.8017e+07   4.1273e+08
