## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 285766904.33956265}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8301e+00   1.0384e+00   9.4762e-02   7.1198e-03   9.6504e+03   8.8150e+03   5.1711e+04
  3.5313e+00   3.5681e+00   1.2702e+00   1.0738e-01   5.8525e-03   1.4447e+04   1.3046e+04   7.7329e+04
  4.4457e+00   4.4871e+00   1.4993e+00   1.3734e-01   4.8324e-03   2.1763e+04   1.9135e+04   1.1576e+05
  5.5968e+00   5.6490e+00   1.7296e+00   1.3358e-01   3.9767e-03   3.2031e+04   2.8256e+04   1.7132e+05
  7.0460e+00   7.1166e+00   1.9605e+00   1.3208e-01   3.2949e-03   4.6595e+04   4.1158e+04   2.5200e+05
  8.8703e+00   8.9642e+00   2.1913e+00   1.1448e-01   2.6604e-03   7.0361e+04   6.3134e+04   3.8118e+05
  1.1167e+01   1.1270e+01   2.4202e+00   1.0810e-01   2.1256e-03   1.0959e+05   9.8903e+04   6.0356e+05
  1.4059e+01   1.4191e+01   2.6507e+00   1.2653e-01   1.7671e-03   1.6120e+05   1.4310e+05   8.7796e+05
  1.7699e+01   1.7893e+01   2.8824e+00   1.2824e-01   1.4463e-03   2.4103e+05   2.1363e+05   1.3121e+06
  2.2281e+01   2.2486e+01   3.1109e+00   1.2541e-01   1.1554e-03   3.7669e+05   3.3472e+05   2.0659e+06
  2.8050e+01   2.8363e+01   3.3431e+00   1.4166e-01   9.5301e-04   5.6169e+05   4.9199e+05   3.0811e+06
  3.5313e+01   3.5662e+01   3.5721e+00   1.4357e-01   7.7062e-04   8.6048e+05   7.5245e+05   4.6940e+06
  4.4457e+01   4.4953e+01   3.8036e+00   1.3153e-01   6.1075e-04   1.3555e+06   1.1979e+06   7.4464e+06
  5.5968e+01   5.6579e+01   4.0336e+00   9.2854e-02   4.7707e-04   2.1456e+06   1.9633e+06   1.1971e+07
  7.0460e+01   7.1264e+01   4.2644e+00   5.9463e-02   3.7028e-04   3.4529e+06   3.2591e+06   1.9362e+07
  8.8703e+01   8.9693e+01   4.4944e+00   7.2023e-02   2.9047e-04   5.6777e+06   5.2962e+06   3.1353e+07
  1.1167e+02   1.1306e+02   4.7259e+00   5.7358e-02   2.2268e-04   9.5286e+06   9.0117e+06   5.2593e+07
  1.4059e+02   1.4225e+02   4.9556e+00   4.7109e-02   1.6839e-04   1.6501e+07   1.5759e+07   9.0706e+07
  1.7699e+02   1.7910e+02   5.1860e+00   2.8859e-02   1.2970e-04   2.7329e+07   2.6563e+07   1.5027e+08
  2.2281e+02   2.2551e+02   5.4164e+00   1.6131e-02   9.9973e-05   4.5430e+07   4.4708e+07   2.4652e+08
