## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 239505710.73365524}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8322e+00   1.0392e+00   1.3285e-02   4.6564e-03   2.0274e+04   2.0008e+04   1.1691e+05
  3.5313e+00   3.5687e+00   1.2703e+00   2.1809e-03   3.7550e-03   3.0834e+04   3.0767e+04   1.7816e+05
  4.4457e+00   4.4948e+00   1.5011e+00  -4.3536e-03   3.0120e-03   4.7611e+04   4.7819e+04   2.7575e+05
  5.5968e+00   5.6525e+00   1.7302e+00   6.6986e-03   2.4278e-03   7.4091e+04   7.3598e+04   4.2494e+05
  7.0460e+00   7.1188e+00   1.9609e+00  -2.6035e-03   1.9580e-03   1.1287e+05   1.1316e+05   6.5264e+05
  8.8703e+00   8.9598e+00   2.1908e+00  -1.5773e-03   1.5730e-03   1.7506e+05   1.7533e+05   1.0080e+06
  1.1167e+01   1.1281e+01   2.4212e+00  -7.6641e-03   1.2607e-03   2.7086e+05   2.7295e+05   1.5584e+06
  1.4059e+01   1.4197e+01   2.6511e+00  -7.1932e-03   1.0228e-03   4.1173e+05   4.1471e+05   2.3613e+06
  1.7699e+01   1.7878e+01   2.8816e+00  -1.4541e-02   8.3305e-04   6.1604e+05   6.2513e+05   3.5405e+06
  2.2281e+01   2.2498e+01   3.1115e+00  -2.3206e-02   6.7677e-04   9.2518e+05   9.4716e+05   5.3293e+06
  2.8050e+01   2.8323e+01   3.3417e+00  -1.8997e-02   5.5705e-04   1.3715e+06   1.3980e+06   7.9085e+06
  3.5313e+01   3.5661e+01   3.5721e+00  -1.7566e-02   4.5784e-04   2.0332e+06   2.0695e+06   1.1767e+07
  4.4457e+01   4.4887e+01   3.8022e+00  -1.1461e-02   3.7618e-04   3.0305e+06   3.0656e+06   1.7621e+07
  5.5968e+01   5.6534e+01   4.0328e+00  -9.3760e-03   3.0688e-04   4.5633e+06   4.6065e+06   2.6580e+07
  7.0460e+01   7.1127e+01   4.2625e+00  -8.3643e-03   2.5274e-04   6.7346e+06   6.7914e+06   3.9297e+07
  8.8703e+01   8.9622e+01   4.4936e+00  -5.2631e-03   2.0661e-04   1.0109e+07   1.0163e+07   5.8055e+07
  1.1167e+02   1.1277e+02   4.7234e+00  -3.5807e-04   1.6805e-04   1.5356e+07   1.5361e+07   8.7125e+07
  1.4059e+02   1.4164e+02   4.9513e+00   4.2309e-04   1.4096e-04   2.1843e+07   2.1834e+07   1.2596e+08
  1.7699e+02   1.7842e+02   5.1821e+00   2.9727e-03   1.2249e-04   2.9001e+07   2.8915e+07   1.6884e+08
  2.2281e+02   2.2445e+02   5.4116e+00   5.3561e-03   1.0629e-04   3.8603e+07   3.8397e+07   2.2169e+08
