## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 39434661.67764346}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8290e+00   1.0380e+00  -1.1549e-02   1.0109e-02   3.1615e+03   3.1984e+03   2.2202e+04
  3.5313e+00   3.5692e+00   1.2705e+00   6.4775e-03   8.2520e-03   4.8308e+03   4.7997e+03   3.3484e+04
  4.4457e+00   4.4868e+00   1.4993e+00   2.5027e-02   6.6780e-03   7.5124e+03   7.3290e+03   5.0725e+04
  5.5968e+00   5.6494e+00   1.7297e+00  -1.2366e-02   5.4423e-03   1.0899e+04   1.1035e+04   7.3994e+04
  7.0460e+00   7.1152e+00   1.9604e+00  -3.7522e-03   4.4253e-03   1.6627e+04   1.6689e+04   1.1138e+05
  8.8703e+00   8.9647e+00   2.1914e+00  -9.0689e-03   3.5265e-03   2.6043e+04   2.6281e+04   1.7579e+05
  1.1167e+01   1.1274e+01   2.4206e+00  -3.8912e-02   2.8023e-03   4.0001e+04   4.1621e+04   2.7591e+05
  1.4059e+01   1.4195e+01   2.6510e+00  -8.3873e-03   2.3123e-03   6.0616e+04   6.1129e+04   4.0754e+05
  1.7699e+01   1.7891e+01   2.8824e+00   1.4604e-02   1.9179e-03   9.0154e+04   8.8856e+04   5.8975e+05
  2.2281e+01   2.2486e+01   3.1110e+00   4.0874e-03   1.5351e-03   1.3926e+05   1.3869e+05   9.2413e+05
  2.8050e+01   2.8346e+01   3.3425e+00   1.7381e-03   1.2765e-03   2.0094e+05   2.0059e+05   1.3604e+06
  3.5313e+01   3.5579e+01   3.5698e+00   1.2178e-03   1.0663e-03   2.8783e+05   2.8748e+05   1.9900e+06
  4.4457e+01   4.4875e+01   3.8019e+00  -1.3041e-02   8.8876e-04   4.0838e+05   4.1377e+05   2.8224e+06
  5.5968e+01   5.6652e+01   4.0349e+00  -1.5248e-02   7.0897e-04   6.4033e+05   6.5025e+05   4.3879e+06
  7.0460e+01   7.1317e+01   4.2652e+00  -1.1714e-02   5.4722e-04   1.0787e+06   1.0915e+06   7.4086e+06
  8.8703e+01   8.9836e+01   4.4960e+00  -1.0880e-02   4.2098e-04   1.8242e+06   1.8442e+06   1.2478e+07
  1.1167e+02   1.1305e+02   4.7259e+00  -1.0681e-02   3.2504e-04   3.0606e+06   3.0937e+06   2.0891e+07
  1.4059e+02   1.4228e+02   4.9558e+00  -8.9815e-03   2.5366e-04   5.0341e+06   5.0798e+06   3.4178e+07
  1.7699e+02   1.7859e+02   5.1830e+00  -1.0597e-02   2.0308e-04   7.8411e+06   7.9251e+06   5.3003e+07
  2.2281e+02   2.2295e+02   5.4049e+00   4.4364e-04   1.9150e-04   8.9167e+06   8.9128e+06   5.9999e+07
