## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 25097273.95493364}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8267e+00   1.0372e+00   2.1595e-01   1.1907e-02   3.2448e+03   2.6686e+03   1.7439e+04
  3.5313e+00   3.5643e+00   1.2691e+00   2.1405e-01   9.6354e-03   4.9477e+03   4.0754e+03   2.6252e+04
  4.4457e+00   4.4905e+00   1.5001e+00   1.6618e-01   7.8138e-03   7.2267e+03   6.1969e+03   3.9619e+04
  5.5968e+00   5.6562e+00   1.7309e+00   1.3049e-01   6.3077e-03   1.0750e+04   9.5096e+03   5.9569e+04
  7.0460e+00   7.1198e+00   1.9610e+00   1.7055e-01   5.1536e-03   1.6675e+04   1.4245e+04   9.1161e+04
  8.8703e+00   8.9628e+00   2.1912e+00   1.6312e-01   4.1118e-03   2.6029e+04   2.2379e+04   1.4342e+05
  1.1167e+01   1.1271e+01   2.4203e+00   1.4918e-01   3.2868e-03   4.0249e+04   3.5024e+04   2.2483e+05
  1.4059e+01   1.4191e+01   2.6507e+00   1.6711e-01   2.7002e-03   6.0564e+04   5.1892e+04   3.3445e+05
  1.7699e+01   1.7880e+01   2.8817e+00   1.5395e-01   2.2165e-03   8.8869e+04   7.7013e+04   4.9970e+05
  2.2281e+01   2.2488e+01   3.1110e+00   1.3460e-01   1.8014e-03   1.3229e+05   1.1660e+05   7.4728e+05
  2.8050e+01   2.8314e+01   3.3414e+00   1.1801e-01   1.4947e-03   1.8935e+05   1.6936e+05   1.0570e+06
  3.5313e+01   3.5581e+01   3.5698e+00   7.9858e-02   1.2619e-03   2.5657e+05   2.3760e+05   1.4631e+06
  4.4457e+01   4.4758e+01   3.7992e+00   2.8690e-02   1.0715e-03   3.3903e+05   3.2957e+05   1.9550e+06
  5.5968e+01   5.6391e+01   4.0303e+00   4.0288e-02   9.2760e-04   4.5744e+05   4.3972e+05   2.5955e+06
  7.0460e+01   7.0862e+01   4.2587e+00   3.1058e-02   8.2965e-04   5.6675e+05   5.4968e+05   3.2853e+06
  8.8703e+01   8.9726e+01   4.4948e+00  -2.2483e-04   6.8476e-04   8.0673e+05   8.0691e+05   4.8133e+06
  1.1167e+02   1.1319e+02   4.7271e+00   2.8493e-02   5.2082e-04   1.4346e+06   1.3948e+06   8.3254e+06
  1.4059e+02   1.4214e+02   4.9548e+00   2.5342e-02   3.9634e-04   2.4697e+06   2.4087e+06   1.4137e+07
  1.7699e+02   1.7973e+02   5.1894e+00   3.9293e-02   2.9764e-04   4.4387e+06   4.2709e+06   2.5441e+07
  2.2281e+02   2.2399e+02   5.4096e+00  -8.2447e-03   2.2691e-04   7.2879e+06   7.3485e+06   4.1488e+07
