## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 17545399.48218841}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8424e+00   1.0428e+00   6.0546e-02   1.7483e-02   1.8938e+03   1.7857e+03   8.4180e+03
  3.5313e+00   3.5713e+00   1.2711e+00   6.0707e-02   1.4065e-02   2.9264e+03   2.7589e+03   1.2998e+04
  4.4457e+00   4.4904e+00   1.5001e+00   2.5410e-02   1.1208e-02   4.4549e+03   4.3445e+03   1.9925e+04
  5.5968e+00   5.6609e+00   1.7317e+00   6.0910e-03   8.9737e-03   6.8190e+03   6.7777e+03   3.0881e+04
  7.0460e+00   7.1177e+00   1.9607e+00   3.8382e-02   7.3110e-03   1.0603e+04   1.0211e+04   4.8351e+04
  8.8703e+00   8.9624e+00   2.1911e+00   5.2487e-02   5.9477e-03   1.6238e+04   1.5429e+04   7.3382e+04
  1.1167e+01   1.1287e+01   2.4217e+00   2.7189e-02   4.8249e-03   2.4082e+04   2.3445e+04   1.0742e+05
  1.4059e+01   1.4196e+01   2.6510e+00   4.9929e-02   3.9845e-03   3.6095e+04   3.4378e+04   1.5905e+05
  1.7699e+01   1.7856e+01   2.8804e+00   5.5642e-02   3.2995e-03   5.2922e+04   5.0133e+04   2.3078e+05
  2.2281e+01   2.2474e+01   3.1104e+00   4.6223e-02   2.7732e-03   7.4248e+04   7.0968e+04   3.2528e+05
  2.8050e+01   2.8294e+01   3.3407e+00   5.4168e-02   2.3293e-03   1.0605e+05   1.0060e+05   4.6585e+05
  3.5313e+01   3.5692e+01   3.5729e+00   4.0906e-02   1.9276e-03   1.5289e+05   1.4688e+05   6.7235e+05
  4.4457e+01   4.4888e+01   3.8022e+00   5.6038e-02   1.5753e-03   2.3226e+05   2.1994e+05   1.0128e+06
  5.5968e+01   5.6566e+01   4.0334e+00   3.6852e-02   1.2684e-03   3.5174e+05   3.3924e+05   1.5591e+06
  7.0460e+01   7.1130e+01   4.2625e+00   1.2725e-02   1.0103e-03   5.4151e+05   5.3471e+05   2.4286e+06
  8.8703e+01   8.9536e+01   4.4927e+00   2.0835e-02   8.3083e-04   8.0715e+05   7.9068e+05   3.5844e+06
  1.1167e+02   1.1283e+02   4.7239e+00   7.3219e-03   6.7207e-04   1.2172e+06   1.2083e+06   5.4676e+06
  1.4059e+02   1.4225e+02   4.9555e+00   9.3466e-03   5.2702e-04   1.9834e+06   1.9650e+06   8.9275e+06
  1.7699e+02   1.7944e+02   5.1878e+00   6.9497e-03   3.9980e-04   3.4383e+06   3.4145e+06   1.5427e+07
  2.2281e+02   2.2421e+02   5.4105e+00   3.2755e-03   3.2929e-04   5.0498e+06   5.0333e+06   2.2677e+07
