## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 38367.96769691749}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8581e+00   1.0481e+00   2.6728e+00   9.4671e-01   6.3617e+00   1.7321e+00   2.7000e+01
  3.5313e+00   3.5852e+00   1.2745e+00   1.6113e-01   4.3211e-01   9.6539e+00   8.3142e+00   4.9000e+01
  4.4457e+00   4.5402e+00   1.5112e+00   3.7471e-01   3.0555e-01   2.2859e+01   1.6628e+01   1.2000e+02
  5.5968e+00   5.6477e+00   1.7295e+00   4.6095e-01   1.9571e-01   5.9215e+01   4.0532e+01   2.8200e+02
  7.0460e+00   7.0653e+00   1.9535e+00   5.2050e-01   1.6736e-01   8.4279e+01   5.5428e+01   4.0500e+02
  8.8703e+00   8.9989e+00   2.1953e+00   4.1352e-01   1.3636e-01   1.1801e+02   8.3488e+01   6.0200e+02
  1.1167e+01   1.1049e+01   2.4005e+00   6.1501e-01   1.3636e-01   1.3484e+02   8.3488e+01   6.4300e+02
  1.4059e+01   1.4277e+01   2.6568e+00   6.9305e-02   1.0706e-01   1.4484e+02   1.3545e+02   8.1300e+02
  1.7699e+01   1.7808e+01   2.8777e+00   1.6926e-02   8.3678e-02   2.2546e+02   2.2171e+02   1.2650e+03
  2.2281e+01   2.2318e+01   3.1032e+00  -1.4610e-01   7.7662e-02   2.1979e+02   2.5739e+02   1.3310e+03
  2.8050e+01   2.8436e+01   3.3460e+00   2.7428e-01   7.0098e-02   4.0260e+02   3.1594e+02   2.1230e+03
  3.5313e+01   3.4639e+01   3.5434e+00  -2.3454e-01   6.2863e-02   3.0071e+02   3.9285e+02   1.9800e+03
  4.4457e+01   4.2207e+01   3.7418e+00  -6.5930e-01   9.2478e-02   6.1846e+01   1.8153e+02   7.0500e+02
  5.5968e+01   5.5968e+01   4.0248e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
  7.0460e+01   7.0460e+01   4.2550e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
  8.8703e+01   9.7726e+01   4.5820e+00   3.6195e+00   2.4777e-01   1.1682e+02   2.5289e+01   4.3800e+02
  1.1167e+02   1.1362e+02   4.7309e+00   2.4225e-01   3.4523e-02   1.6181e+03   1.3026e+03   8.8000e+03
  1.4059e+02   1.4072e+02   4.9446e+00   5.1499e-02   2.4917e-02   2.6293e+03   2.5005e+03   1.4827e+04
  1.7699e+02   1.8319e+02   5.2088e+00   2.8664e-01   1.8533e-02   5.8154e+03   4.5198e+03   3.0790e+04
  2.2281e+02   2.1841e+02   5.3844e+00  -1.8712e-01   1.5100e-02   5.5343e+03   6.8083e+03   3.4594e+04
