## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 459934600.89448625}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8319e+00   1.0391e+00   4.8408e-02   3.9037e-03   3.1934e+04   3.0460e+04   1.7346e+05
  3.5313e+00   3.5669e+00   1.2698e+00   4.6195e-02   3.1545e-03   4.8802e+04   4.6647e+04   2.6588e+05
  4.4457e+00   4.4921e+00   1.5004e+00   5.5388e-02   2.5497e-03   7.5354e+04   7.1399e+04   4.0911e+05
  5.5968e+00   5.6555e+00   1.7307e+00   5.9407e-02   2.0518e-03   1.1681e+05   1.1026e+05   6.3318e+05
  7.0460e+00   7.1181e+00   1.9607e+00   5.2513e-02   1.6518e-03   1.7906e+05   1.7012e+05   9.7372e+05
  8.8703e+00   8.9697e+00   2.1919e+00   6.1002e-02   1.3218e-03   2.8187e+05   2.6566e+05   1.5244e+06
  1.1167e+01   1.1281e+01   2.4212e+00   5.5444e-02   1.0488e-03   4.4541e+05   4.2201e+05   2.4133e+06
  1.4059e+01   1.4196e+01   2.6510e+00   5.4142e-02   8.5207e-04   6.7396e+05   6.3935e+05   3.6633e+06
  1.7699e+01   1.7885e+01   2.8820e+00   4.9838e-02   6.9182e-04   1.0182e+06   9.6983e+05   5.5425e+06
  2.2281e+01   2.2499e+01   3.1115e+00   4.9777e-02   5.5493e-04   1.5823e+06   1.5073e+06   8.5953e+06
  2.8050e+01   2.8340e+01   3.3423e+00   4.0627e-02   4.5061e-04   2.3790e+06   2.2861e+06   1.3014e+07
  3.5313e+01   3.5643e+01   3.5716e+00   4.4081e-02   3.6709e-04   3.5965e+06   3.4447e+06   1.9553e+07
  4.4457e+01   4.4870e+01   3.8018e+00   3.4597e-02   3.0165e-04   5.2778e+06   5.1013e+06   2.8772e+07
  5.5968e+01   5.6441e+01   4.0312e+00   2.8361e-02   2.5114e-04   7.5684e+06   7.3597e+06   4.1256e+07
  7.0460e+01   7.0997e+01   4.2606e+00   7.2045e-03   2.1335e-04   1.0271e+07   1.0197e+07   5.6235e+07
  8.8703e+01   8.9390e+01   4.4910e+00   1.1183e-03   1.8341e-04   1.3815e+07   1.3799e+07   7.5268e+07
  1.1167e+02   1.1266e+02   4.7224e+00  -1.3861e-02   1.5506e-04   1.9037e+07   1.9305e+07   1.0414e+08
  1.4059e+02   1.4235e+02   4.9563e+00  -1.1355e-02   1.2439e-04   2.9657e+07   2.9998e+07   1.6287e+08
  1.7699e+02   1.7932e+02   5.1872e+00   3.0542e-02   9.3999e-05   5.4138e+07   5.2534e+07   2.9671e+08
  2.2281e+02   2.2422e+02   5.4106e+00   2.5435e-02   7.6659e-05   8.0997e+07   7.8988e+07   4.4185e+08
