## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 3633367.003072325}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8221e+00   1.0357e+00  -9.2087e-03   4.0022e-02   3.4564e+02   3.4885e+02   1.7270e+03
  3.5313e+00   3.5749e+00   1.2721e+00  -1.1267e-01   3.2204e-02   4.7808e+02   5.3879e+02   2.5330e+03
  4.4457e+00   4.4860e+00   1.4990e+00   2.1757e-02   2.6399e-02   8.1921e+02   8.0176e+02   4.0690e+03
  5.5968e+00   5.6599e+00   1.7316e+00   8.8210e-02   2.1593e-02   1.3041e+03   1.1984e+03   6.4840e+03
  7.0460e+00   7.1052e+00   1.9589e+00   9.8603e-02   1.8464e-02   1.8006e+03   1.6390e+03   8.9740e+03
  8.8703e+00   8.9731e+00   2.1924e+00   1.0585e-01   1.5024e-02   2.7377e+03   2.4756e+03   1.3556e+04
  1.1167e+01   1.1265e+01   2.4199e+00   3.7878e-02   1.2194e-02   3.9002e+03   3.7579e+03   1.9560e+04
  1.4059e+01   1.4176e+01   2.6496e+00   1.4290e-01   1.0266e-02   6.0595e+03   5.3019e+03   3.0135e+04
  1.7699e+01   1.7859e+01   2.8805e+00   1.6512e-01   8.8214e-03   8.3662e+03   7.1806e+03   4.1865e+04
  2.2281e+01   2.2501e+01   3.1115e+00   1.3275e-01   7.3342e-03   1.1767e+04   1.0388e+04   6.1903e+04
  2.8050e+01   2.8318e+01   3.3415e+00   9.2167e-02   5.9111e-03   1.7466e+04   1.5992e+04   9.2062e+04
  3.5313e+01   3.5661e+01   3.5720e+00   5.3299e-02   4.8009e-03   2.5535e+04   2.4243e+04   1.2751e+05
  4.4457e+01   4.5003e+01   3.8048e+00   1.9069e-03   3.6121e-03   4.2907e+04   4.2825e+04   2.1586e+05
  5.5968e+01   5.6623e+01   4.0344e+00  -1.2657e-02   2.7607e-03   7.2387e+04   7.3315e+04   3.6183e+05
  7.0460e+01   7.1434e+01   4.2668e+00  -2.6673e-02   2.0289e-03   1.3213e+05   1.3575e+05   6.5136e+05
  8.8703e+01   8.9810e+01   4.4958e+00  -7.5121e-03   1.5465e-03   2.3187e+05   2.3363e+05   1.1478e+06
  1.1167e+02   1.1262e+02   4.7220e+00  -3.3304e-02   1.2181e-03   3.6407e+05   3.7662e+05   1.7913e+06
  1.4059e+02   1.4115e+02   4.9478e+00  -2.5178e-02   1.0388e-03   5.0476e+05   5.1779e+05   2.4485e+06
  1.7699e+02   1.7741e+02   5.1764e+00   9.5116e-03   1.0383e-03   5.2321e+05   5.1828e+05   2.5648e+06
  2.2281e+02   2.2511e+02   5.4146e+00   4.0031e-02   8.7632e-04   7.5675e+05   7.2762e+05   3.7387e+06
