## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 97142.91434375085}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.9187e+00   1.0703e+00   1.4000e+00   9.1215e-01   3.4490e+00   1.4371e+00   1.8000e+01
  3.5313e+00   3.6778e+00   1.2992e+00   8.4547e-01   7.2112e-01   4.2434e+00   2.2993e+00   2.0000e+01
  4.4457e+00   4.3703e+00   1.4727e+00   1.9950e+00   7.2112e-01   6.8865e+00   2.2993e+00   2.2000e+01
  5.5968e+00   5.6213e+00   1.7222e+00  -6.5896e-01   3.3994e-01   3.5287e+00   1.0347e+01   3.0000e+01
  7.0460e+00   6.9659e+00   1.9400e+00  -3.2490e-01   3.3087e-01   7.3733e+00   1.0922e+01   5.8000e+01
  8.8703e+00   8.5047e+00   2.1390e+00  -8.2832e-01   3.4979e-01   1.6777e+00   9.7722e+00   3.9000e+01
  1.1167e+01   1.1389e+01   2.4318e+00  -5.2795e-01   3.2660e-01   5.2914e+00   1.1209e+01   5.4000e+01
  1.4059e+01   1.4024e+01   2.6392e+00  -6.4941e-01   2.1265e-01   9.2704e+00   2.6443e+01   1.0500e+02
  1.7699e+01   1.7876e+01   2.8818e+00  -5.3255e-01   1.2322e-01   3.6813e+01   7.8753e+01   1.4300e+02
  2.2281e+01   2.2328e+01   3.1039e+00  -7.2466e-01   7.6871e-02   5.5713e+01   2.0234e+02   2.4400e+02
  2.8050e+01   2.8719e+01   3.3558e+00  -7.7600e-01   6.5897e-02   6.1677e+01   2.7535e+02   9.2100e+02
  3.5313e+01   3.6734e+01   3.6022e+00  -4.2487e-01   4.0078e-02   4.2814e+02   7.4441e+02   2.9190e+03
  4.4457e+01   4.5398e+01   3.8134e+00  -2.0395e-01   3.0069e-02   1.0527e+03   1.3224e+03   6.2470e+03
  5.5968e+01   5.6985e+01   4.0409e+00   2.6371e-02   2.3041e-02   2.3116e+03   2.2522e+03   1.2853e+04
  7.0460e+01   7.0788e+01   4.2577e+00   1.3289e-01   1.8356e-02   4.0200e+03   3.5485e+03   2.0117e+04
  8.8703e+01   8.8543e+01   4.4814e+00  -1.3913e-02   1.7219e-02   3.9767e+03   4.0328e+03   2.0702e+04
  1.1167e+02   1.0921e+02   4.6910e+00   1.3158e-01   2.2488e-02   2.6754e+03   2.3643e+03   1.2929e+04
  1.4059e+02   1.4088e+02   4.9447e+00   6.1036e-01   3.2727e-02   1.7977e+03   1.1163e+03   7.6580e+03
  1.7699e+02   1.8112e+02   5.1973e+00   1.4045e-01   1.2122e-02   9.2800e+03   8.1371e+03   4.7740e+04
  2.2281e+02   2.2607e+02   5.4188e+00   3.9129e-02   7.1116e-03   2.4567e+04   2.3642e+04   1.2763e+05
