## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 303943356.1458011}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8306e+00   1.0386e+00   1.3792e-02   3.8922e-03   2.9280e+04   2.8881e+04   1.6640e+05
  3.5313e+00   3.5695e+00   1.2706e+00   1.8335e-02   3.1354e-03   4.5323e+04   4.4507e+04   2.5693e+05
  4.4457e+00   4.4913e+00   1.5003e+00   1.4117e-02   2.5122e-03   7.0305e+04   6.9326e+04   3.9682e+05
  5.5968e+00   5.6558e+00   1.7308e+00   8.0740e-03   2.0177e-03   1.0834e+05   1.0747e+05   6.1574e+05
  7.0460e+00   7.1183e+00   1.9608e+00   1.4506e-02   1.6245e-03   1.6820e+05   1.6579e+05   9.5152e+05
  8.8703e+00   8.9610e+00   2.1910e+00   1.1770e-02   1.3072e-03   2.5906e+05   2.5605e+05   1.4685e+06
  1.1167e+01   1.1284e+01   2.4215e+00  -1.3814e-03   1.0485e-03   3.9747e+05   3.9802e+05   2.2617e+06
  1.4059e+01   1.4201e+01   2.6514e+00   1.0748e-02   8.4731e-04   6.1597e+05   6.0942e+05   3.4827e+06
  1.7699e+01   1.7884e+01   2.8820e+00   1.4952e-02   6.8324e-04   9.5128e+05   9.3727e+05   5.3622e+06
  2.2281e+01   2.2498e+01   3.1115e+00   1.4582e-02   5.5244e-04   1.4545e+06   1.4336e+06   8.1777e+06
  2.8050e+01   2.8335e+01   3.3421e+00   1.3556e-02   4.5159e-04   2.1745e+06   2.1454e+06   1.2182e+07
  3.5313e+01   3.5663e+01   3.5721e+00   2.2077e-02   3.6931e-04   3.2787e+06   3.2079e+06   1.8208e+07
  4.4457e+01   4.4869e+01   3.8018e+00   2.4433e-02   3.0431e-04   4.8400e+06   4.7246e+06   2.6779e+07
  5.5968e+01   5.6488e+01   4.0320e+00   2.7907e-02   2.5192e-04   7.0868e+06   6.8944e+06   3.9250e+07
  7.0460e+01   7.1120e+01   4.2624e+00   2.8462e-02   2.0820e-04   1.0381e+07   1.0094e+07   5.7618e+07
  8.8703e+01   8.9481e+01   4.4920e+00   2.0600e-02   1.7295e-04   1.4929e+07   1.4628e+07   8.4157e+07
  1.1167e+02   1.1248e+02   4.7208e+00   5.4418e-03   1.4789e-04   2.0114e+07   2.0006e+07   1.1487e+08
  1.4059e+02   1.4149e+02   4.9502e+00  -2.1819e-03   1.2990e-04   2.5872e+07   2.5929e+07   1.4847e+08
  1.7699e+02   1.7800e+02   5.1798e+00  -4.4904e-03   1.1604e-04   3.2349e+07   3.2495e+07   1.8747e+08
  2.2281e+02   2.2395e+02   5.4093e+00  -1.6303e-02   1.0734e-04   3.7357e+07   3.7976e+07   2.1939e+08
