## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 213701588.5541009}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8304e+00   1.0385e+00   6.2009e-02   5.5906e-03   1.4370e+04   1.3531e+04   8.0840e+04
  3.5313e+00   3.5672e+00   1.2699e+00   4.9074e-02   4.5298e-03   2.1622e+04   2.0610e+04   1.2258e+05
  4.4457e+00   4.4894e+00   1.4999e+00   4.3633e-02   3.6617e-03   3.2918e+04   3.1542e+04   1.8658e+05
  5.5968e+00   5.6507e+00   1.7299e+00   2.9645e-02   2.9732e-03   4.9260e+04   4.7842e+04   2.8234e+05
  7.0460e+00   7.1128e+00   1.9600e+00   2.8803e-02   2.4219e-03   7.4180e+04   7.2103e+04   4.2556e+05
  8.8703e+00   8.9636e+00   2.1913e+00   3.2964e-02   1.9625e-03   1.1342e+05   1.0980e+05   6.4736e+05
  1.1167e+01   1.1275e+01   2.4207e+00   2.2593e-02   1.5727e-03   1.7485e+05   1.7099e+05   9.9456e+05
  1.4059e+01   1.4191e+01   2.6507e+00   2.3289e-02   1.2948e-03   2.5812e+05   2.5224e+05   1.4643e+06
  1.7699e+01   1.7863e+01   2.8808e+00   1.8791e-02   1.0664e-03   3.7890e+05   3.7191e+05   2.1472e+06
  2.2281e+01   2.2478e+01   3.1106e+00   2.1519e-02   8.7778e-04   5.6069e+05   5.4888e+05   3.1386e+06
  2.8050e+01   2.8312e+01   3.3413e+00   2.5377e-02   7.2908e-04   8.1580e+05   7.9561e+05   4.5454e+06
  3.5313e+01   3.5671e+01   3.5724e+00   2.1625e-02   6.0339e-04   1.1867e+06   1.1616e+06   6.6439e+06
  4.4457e+01   4.4894e+01   3.8023e+00   3.0746e-02   4.9213e-04   1.7999e+06   1.7462e+06   1.0184e+07
  5.5968e+01   5.6574e+01   4.0336e+00   3.7064e-02   3.9793e-04   2.7698e+06   2.6708e+06   1.5752e+07
  7.0460e+01   7.1200e+01   4.2635e+00   1.7297e-02   3.1676e-04   4.2878e+06   4.2149e+06   2.4453e+07
  8.8703e+01   8.9599e+01   4.4934e+00  -2.7479e-03   2.5370e-04   6.5526e+06   6.5706e+06   3.7561e+07
  1.1167e+02   1.1303e+02   4.7256e+00  -8.7150e-03   2.0190e-04   1.0285e+07   1.0375e+07   5.9161e+07
  1.4059e+02   1.4202e+02   4.9540e+00  -1.6426e-02   1.5676e-04   1.6928e+07   1.7211e+07   9.7747e+07
  1.7699e+02   1.7860e+02   5.1831e+00   5.5513e-03   1.3080e-04   2.4858e+07   2.4720e+07   1.4257e+08
  2.2281e+02   2.2467e+02   5.4126e+00   2.1748e-02   1.1093e-04   3.5117e+07   3.4369e+07   2.0066e+08
