## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 46411881.996431306}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8267e+00   1.0373e+00   4.3774e-02   1.0672e-02   4.0648e+03   3.8943e+03   2.4057e+04
  3.5313e+00   3.5649e+00   1.2692e+00   5.2734e-02   8.7206e-03   6.1404e+03   5.8328e+03   3.5958e+04
  4.4457e+00   4.4882e+00   1.4996e+00   4.6987e-02   7.2386e-03   8.8634e+03   8.4656e+03   5.1741e+04
  5.5968e+00   5.6510e+00   1.7300e+00   4.0615e-02   5.9782e-03   1.2916e+04   1.2411e+04   7.5595e+04
  7.0460e+00   7.1182e+00   1.9607e+00   4.9189e-02   4.8644e-03   1.9668e+04   1.8746e+04   1.1614e+05
  8.8703e+00   8.9556e+00   2.1904e+00   1.3628e-02   3.8964e-03   2.9615e+04   2.9217e+04   1.7649e+05
  1.1167e+01   1.1273e+01   2.4205e+00   2.9006e-03   3.1340e-03   4.5292e+04   4.5161e+04   2.6938e+05
  1.4059e+01   1.4201e+01   2.6514e+00   3.1512e-02   2.5951e-03   6.7939e+04   6.5863e+04   3.9702e+05
  1.7699e+01   1.7878e+01   2.8816e+00   3.0002e-02   2.1233e-03   1.0134e+05   9.8388e+04   5.8531e+05
  2.2281e+01   2.2462e+01   3.1098e+00   6.3604e-03   1.7436e-03   1.4684e+05   1.4591e+05   8.5991e+05
  2.8050e+01   2.8319e+01   3.3415e+00   1.3856e-02   1.4814e-03   2.0492e+05   2.0212e+05   1.1778e+06
  3.5313e+01   3.5675e+01   3.5725e+00  -4.0662e-03   1.1963e-03   3.0869e+05   3.0995e+05   1.7737e+06
  4.4457e+01   4.4902e+01   3.8025e+00  -8.0998e-02   9.4156e-04   4.5981e+05   5.0034e+05   2.7036e+06
  5.5968e+01   5.6695e+01   4.0357e+00  -1.2531e-01   7.2194e-04   7.4443e+05   8.5107e+05   4.4844e+06
  7.0460e+01   7.1281e+01   4.2646e+00  -8.2771e-02   5.7049e-04   1.2501e+06   1.3629e+06   7.4229e+06
  8.8703e+01   8.9430e+01   4.4915e+00  -3.2710e-02   4.7834e-04   1.8752e+06   1.9386e+06   1.0822e+07
  1.1167e+02   1.1283e+02   4.7238e+00  -2.4097e-02   3.9658e-04   2.7524e+06   2.8203e+06   1.6109e+07
  1.4059e+02   1.4172e+02   4.9518e+00   9.5358e-03   3.3728e-04   3.9365e+06   3.8994e+06   2.3059e+07
  1.7699e+02   1.7898e+02   5.1852e+00  -4.6424e-03   2.8198e-04   5.5527e+06   5.5786e+06   3.2853e+07
  2.2281e+02   2.2411e+02   5.4100e+00  -2.5184e-02   2.3478e-04   7.8447e+06   8.0474e+06   4.5319e+07
