## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 377513505.3146379}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8331e+00   1.0395e+00   1.8510e-02   3.5388e-03   3.4844e+04   3.4210e+04   1.9628e+05
  3.5313e+00   3.5694e+00   1.2705e+00   2.7620e-02   2.8427e-03   5.4481e+04   5.3017e+04   3.0538e+05
  4.4457e+00   4.4915e+00   1.5003e+00   2.4330e-02   2.2767e-03   8.4661e+04   8.2650e+04   4.7515e+05
  5.5968e+00   5.6551e+00   1.7307e+00   1.6306e-02   1.8202e-03   1.3142e+05   1.2931e+05   7.4222e+05
  7.0460e+00   7.1200e+00   1.9610e+00   2.1605e-02   1.4558e-03   2.0650e+05   2.0213e+05   1.1627e+06
  8.8703e+00   8.9657e+00   2.1915e+00   2.4406e-02   1.1627e-03   3.2466e+05   3.1692e+05   1.8244e+06
  1.1167e+01   1.1283e+01   2.4214e+00   1.2790e-02   9.2747e-04   5.0441e+05   4.9804e+05   2.8494e+06
  1.4059e+01   1.4201e+01   2.6514e+00   4.5416e-03   7.4501e-04   7.7537e+05   7.7186e+05   4.4063e+06
  1.7699e+01   1.7884e+01   2.8820e+00   5.7421e-05   5.9867e-04   1.1954e+06   1.1953e+06   6.7720e+06
  2.2281e+01   2.2511e+01   3.1120e+00  -4.8563e-03   4.8058e-04   1.8460e+06   1.8550e+06   1.0437e+07
  2.8050e+01   2.8341e+01   3.3424e+00  -2.8631e-03   3.8819e-04   2.8349e+06   2.8430e+06   1.5926e+07
  3.5313e+01   3.5661e+01   3.5721e+00  -6.4939e-03   3.1438e-04   4.3064e+06   4.3346e+06   2.4119e+07
  4.4457e+01   4.4899e+01   3.8024e+00  -1.3823e-02   2.5523e-04   6.4859e+06   6.5768e+06   3.6437e+07
  5.5968e+01   5.6507e+01   4.0324e+00  -1.3330e-02   2.0878e-04   9.6977e+06   9.8287e+06   5.4583e+07
  7.0460e+01   7.1106e+01   4.2622e+00  -8.1060e-03   1.7240e-04   1.4298e+07   1.4415e+07   8.0402e+07
  8.8703e+01   8.9469e+01   4.4919e+00  -6.7185e-04   1.4468e-04   2.0454e+07   2.0468e+07   1.1485e+08
  1.1167e+02   1.1262e+02   4.7220e+00   2.1491e-02   1.2340e-04   2.8740e+07   2.8135e+07   1.6062e+08
  1.4059e+02   1.4174e+02   4.9520e+00   4.4417e-02   1.0589e-04   3.9906e+07   3.8209e+07   2.2268e+08
  1.7699e+02   1.7826e+02   5.1812e+00   3.2806e-02   9.1515e-05   5.2833e+07   5.1155e+07   2.9439e+08
  2.2281e+02   2.2389e+02   5.4091e+00  -2.4877e-03   8.1356e-05   6.4566e+07   6.4727e+07   3.6144e+08
