## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 398218637.61842287}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8342e+00   1.0398e+00   9.1980e-02   4.3998e-03   3.3868e+04   3.1015e+04   1.6254e+05
  3.5313e+00   3.5687e+00   1.2703e+00   9.1931e-02   3.5352e-03   5.2455e+04   4.8039e+04   2.5198e+05
  4.4457e+00   4.4917e+00   1.5004e+00   9.5209e-02   2.8358e-03   8.1766e+04   7.4658e+04   3.9229e+05
  5.5968e+00   5.6538e+00   1.7305e+00   8.4347e-02   2.2755e-03   1.2573e+05   1.1595e+05   6.0606e+05
  7.0460e+00   7.1164e+00   1.9605e+00   7.0497e-02   1.8235e-03   1.9330e+05   1.8057e+05   9.3017e+05
  8.8703e+00   8.9659e+00   2.1915e+00   7.3153e-02   1.4579e-03   3.0313e+05   2.8247e+05   1.4547e+06
  1.1167e+01   1.1283e+01   2.4214e+00   7.2191e-02   1.1608e-03   4.7773e+05   4.4556e+05   2.2892e+06
  1.4059e+01   1.4201e+01   2.6514e+00   7.3232e-02   9.3747e-04   7.3319e+05   6.8316e+05   3.5094e+06
  1.7699e+01   1.7876e+01   2.8815e+00   7.2587e-02   7.5803e-04   1.1207e+06   1.0449e+06   5.3475e+06
  2.2281e+01   2.2496e+01   3.1114e+00   6.6364e-02   6.1326e-04   1.7024e+06   1.5964e+06   8.1240e+06
  2.8050e+01   2.8335e+01   3.3421e+00   6.1907e-02   5.0116e-04   2.5385e+06   2.3905e+06   1.2146e+07
  3.5313e+01   3.5658e+01   3.5720e+00   6.5895e-02   4.0904e-04   3.8250e+06   3.5885e+06   1.8342e+07
  4.4457e+01   4.4880e+01   3.8020e+00   5.8910e-02   3.3492e-04   5.6678e+06   5.3525e+06   2.7184e+07
  5.5968e+01   5.6487e+01   4.0320e+00   4.3443e-02   2.7495e-04   8.2867e+06   7.9416e+06   3.9800e+07
  7.0460e+01   7.1078e+01   4.2618e+00   3.8051e-02   2.2863e-04   1.1923e+07   1.1486e+07   5.6949e+07
  8.8703e+01   8.9432e+01   4.4915e+00   3.5675e-02   1.9361e-04   1.6588e+07   1.6016e+07   7.9347e+07
  1.1167e+02   1.1250e+02   4.7209e+00   2.1974e-02   1.6735e-04   2.1908e+07   2.1437e+07   1.0704e+08
  1.4059e+02   1.4191e+02   4.9532e+00   1.8212e-03   1.4075e-04   3.0360e+07   3.0305e+07   1.5150e+08
  1.7699e+02   1.7845e+02   5.1823e+00   4.4756e-03   1.1825e-04   4.3128e+07   4.2936e+07   2.1568e+08
  2.2281e+02   2.2450e+02   5.4118e+00  -1.9788e-02   1.0310e-04   5.5364e+07   5.6482e+07   2.7550e+08
