# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 6.374634464061135208e-01 5.620780859734174177e-03
3.531299999999999883e+00 6.360063735903849214e-01 5.595921833519135885e-03
4.445700000000000429e+00 6.360890418740070551e-01 5.705960623420667024e-03
5.596799999999999997e+00 6.370231175200471441e-01 5.704022580328911227e-03
7.046000000000000263e+00 6.357279901587330473e-01 5.630640943155292705e-03
8.870300000000000296e+00 6.358698487501345253e-01 5.680978059800417812e-03
1.116699999999999982e+01 6.364369621560663770e-01 5.661383500441509280e-03
1.405899999999999928e+01 6.364910073175380489e-01 5.538739700446986859e-03
1.769900000000000162e+01 6.354628893914335830e-01 5.475323000983522113e-03
2.228099999999999881e+01 6.358768985339383617e-01 5.375853944022125977e-03
2.805000000000000071e+01 6.358959743520209429e-01 5.285041080059536996e-03
3.531300000000000239e+01 6.367085404058898668e-01 5.144385058214724291e-03
4.445700000000000074e+01 6.363429548676754477e-01 5.020710995601774043e-03
5.596800000000000352e+01 6.359221356500774913e-01 4.788048548570947825e-03
7.045999999999999375e+01 6.355897908656489292e-01 4.439010460493417014e-03
8.870300000000000296e+01 6.354132787259569870e-01 4.051771997832670676e-03
1.116700000000000017e+02 6.353217494233835971e-01 3.607060684758045879e-03
1.405900000000000034e+02 6.361581320349087854e-01 3.143698611579785838e-03
1.769900000000000091e+02 6.359591649099933797e-01 2.713317043004532039e-03
2.228100000000000023e+02 6.347891712843537482e-01 2.470978394838103161e-03
