# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 9.225863983965514590e-05 1.669437435590927601e-04
3.531299999999999883e+00 -1.021351677576929609e-04 1.241475358684849910e-04
4.445700000000000429e+00 -1.414434639050324279e-05 1.107321332355009973e-04
5.596799999999999997e+00 1.262934914988993922e-04 7.279469388369595219e-05
7.046000000000000263e+00 5.421930635780538638e-05 7.891315000703716853e-05
8.870300000000000296e+00 -1.419568134726116364e-05 6.147513008554471596e-05
1.116699999999999982e+01 1.747361137119264805e-05 5.229136792631324757e-05
1.405899999999999928e+01 2.808391370215949768e-05 3.648789950625146438e-05
1.769900000000000162e+01 1.249782681566897093e-05 3.509541075474050513e-05
2.228099999999999881e+01 4.778169831678990702e-05 2.512139623031765242e-05
2.805000000000000071e+01 2.631641825252523483e-05 2.103371950140852929e-05
3.531300000000000239e+01 2.692649218239962278e-05 2.035796279424149680e-05
4.445700000000000074e+01 7.680262642117600976e-06 1.799764085332389621e-05
5.596800000000000352e+01 1.287062852619303669e-05 1.644030385163179812e-05
7.045999999999999375e+01 1.189102855959337379e-05 1.277120687679564067e-05
8.870300000000000296e+01 -1.239275751472263006e-05 1.254164836392881876e-05
1.116700000000000017e+02 -2.082378129076348511e-06 1.192689217515761016e-05
1.405900000000000034e+02 -9.656782128210184438e-06 1.012160125666171580e-05
1.769900000000000091e+02 -5.216362251534015427e-06 9.284332773699400580e-06
2.228100000000000023e+02 1.592123547613800461e-06 7.272174064467776864e-06
