# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 3.490612073946812736e-06 3.851095341678950992e-05
3.531299999999999883e+00 -1.963465559497839917e-05 3.193276462915115195e-05
4.445700000000000429e+00 -9.346434090818944265e-06 2.328435215029558703e-05
5.596799999999999997e+00 -4.073319882023751341e-05 2.352419173612990658e-05
7.046000000000000263e+00 -4.366222345119578891e-06 1.829584098714089201e-05
8.870300000000000296e+00 -1.225908845985527101e-05 1.914230295455419842e-05
1.116699999999999982e+01 -1.164540932300538752e-05 1.737464127013033343e-05
1.405899999999999928e+01 6.490436000827466359e-06 1.666967292066159526e-05
1.769900000000000162e+01 8.196241493422940531e-07 1.579940777155015066e-05
2.228099999999999881e+01 2.493551324111523928e-06 1.676867170437174319e-05
2.805000000000000071e+01 -5.110640085262343328e-06 1.795379638938346821e-05
3.531300000000000239e+01 -1.097855188247366925e-05 1.915318210441323195e-05
4.445700000000000074e+01 -1.376009892180671882e-05 2.268882117174899076e-05
5.596800000000000352e+01 -1.039315415253096387e-05 2.525467377592803138e-05
7.045999999999999375e+01 3.079358260180168462e-06 2.618666923946460630e-05
8.870300000000000296e+01 -6.225429981642789538e-06 3.074217264683154862e-05
1.116700000000000017e+02 -2.052502717870673476e-05 3.816154773585986516e-05
1.405900000000000034e+02 -1.865516583390091246e-05 4.726190430074316099e-05
1.769900000000000091e+02 -1.819721295547115753e-05 5.757424685749409649e-05
2.228100000000000023e+02 -3.405747534295910911e-05 6.157561822529683505e-05
