# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 9.136219566276212610e-05 1.658790377440939445e-04
3.531299999999999883e+00 -1.029259733398618968e-04 1.253467541617969249e-04
4.445700000000000429e+00 -1.423564113692315056e-05 1.114990931628224383e-04
5.596799999999999997e+00 1.276383455670847809e-04 7.352632260214573526e-05
7.046000000000000263e+00 5.416848702459606068e-05 7.889049870908677506e-05
8.870300000000000296e+00 -1.426626524613639055e-05 6.179733429703305352e-05
1.116699999999999982e+01 1.757749053123254391e-05 5.260522514807167686e-05
1.405899999999999928e+01 2.815839111606999881e-05 3.652383661954200451e-05
1.769900000000000162e+01 1.259204115195803554e-05 3.504898448883594003e-05
2.228099999999999881e+01 4.790436378213427937e-05 2.517669011610768331e-05
2.805000000000000071e+01 2.647995510534381473e-05 2.117135299109530191e-05
3.531300000000000239e+01 2.706016405083021717e-05 2.046089465001352364e-05
4.445700000000000074e+01 7.715082762294628535e-06 1.807498966550036845e-05
5.596800000000000352e+01 1.292984250054391614e-05 1.649425512018499584e-05
7.045999999999999375e+01 1.194447211325296269e-05 1.282096067076483390e-05
8.870300000000000296e+01 -1.241585918563388776e-05 1.258129962733952782e-05
1.116700000000000017e+02 -2.084030934999444304e-06 1.193540256141009479e-05
1.405900000000000034e+02 -9.660818091274120598e-06 1.013360803138603428e-05
1.769900000000000091e+02 -5.216006796649596552e-06 9.285854960604982686e-06
2.228100000000000023e+02 1.589968104518230368e-06 7.255497142886611661e-06
