# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 3.313242374419436392e-06 3.655569580243745473e-05
3.531299999999999883e+00 -1.902838172131287521e-05 3.095243113563994977e-05
4.445700000000000429e+00 -9.003481183371930786e-06 2.241161949715581315e-05
5.596799999999999997e+00 -3.920348315920916502e-05 2.254100272107993944e-05
7.046000000000000263e+00 -4.244703608443994928e-06 1.778224771321573373e-05
8.870300000000000296e+00 -1.182841478962712231e-05 1.846611181501884509e-05
1.116699999999999982e+01 -1.123845823653394815e-05 1.676380886957794096e-05
1.405899999999999928e+01 6.247024913609594073e-06 1.604518926320555778e-05
1.769900000000000162e+01 7.878195303149074859e-07 1.518664628111186008e-05
2.228099999999999881e+01 2.397354690397954584e-06 1.611975523576620795e-05
2.805000000000000071e+01 -4.920813209679662118e-06 1.728756823731039793e-05
3.531300000000000239e+01 -1.058141852962407504e-05 1.845077087717419205e-05
4.445700000000000074e+01 -1.327298821600185695e-05 2.187206892632952157e-05
5.596800000000000352e+01 -1.003025480398414638e-05 2.435997787097566602e-05
7.045999999999999375e+01 2.968965131800613115e-06 2.524987765544499830e-05
8.870300000000000296e+01 -6.007784470832304834e-06 2.966487509080560075e-05
1.116700000000000017e+02 -1.983106937087980234e-05 3.687162235917151550e-05
1.405900000000000034e+02 -1.803976261649843185e-05 4.570245616075813020e-05
1.769900000000000091e+02 -1.758980743624614354e-05 5.564777635330453068e-05
2.228100000000000023e+02 -3.293993297138520410e-05 5.954424011255500618e-05
