# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 6.520547828908521693e-01 1.044810958698631949e-02
3.531299999999999883e+00 6.625276501681832686e-01 9.462901122273209911e-03
4.445700000000000429e+00 6.619686665216250043e-01 8.233592081447905359e-03
5.596799999999999997e+00 6.645309107446025765e-01 7.320709043582897604e-03
7.046000000000000263e+00 6.565663228231763959e-01 7.956555840707013258e-03
8.870300000000000296e+00 6.606664065389810103e-01 6.796885759249823508e-03
1.116699999999999982e+01 6.610421147153600074e-01 6.788439109964786687e-03
1.405899999999999928e+01 6.571446690490372333e-01 6.425424365123512047e-03
1.769900000000000162e+01 6.559058286340699873e-01 6.348585220650934495e-03
2.228099999999999881e+01 6.581913320800070188e-01 5.964006439863336721e-03
2.805000000000000071e+01 6.613133603871959032e-01 5.951373416205532098e-03
3.531300000000000239e+01 6.603812842904906999e-01 5.729893653110876804e-03
4.445700000000000074e+01 6.600956789216564369e-01 5.409838956017054730e-03
5.596800000000000352e+01 6.596486035624882227e-01 5.242276503811015183e-03
7.045999999999999375e+01 6.595743926734566331e-01 4.696751111219721678e-03
8.870300000000000296e+01 6.594994178236116555e-01 4.183915642926329219e-03
1.116700000000000017e+02 6.575990750340288127e-01 3.748665868457194163e-03
1.405900000000000034e+02 6.576609846144662042e-01 3.281771532760374178e-03
1.769900000000000091e+02 6.570435705247811287e-01 3.038606919012289999e-03
2.228100000000000023e+02 6.554444551861053903e-01 2.878428779117916600e-03
