# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 6.260707072632624159e-01 7.997636738790827801e-03
3.531299999999999883e+00 6.404457629908274496e-01 8.108010403292027074e-03
4.445700000000000429e+00 6.338382943573374062e-01 7.413388657853040194e-03
5.596799999999999997e+00 6.351369147349423816e-01 6.729675530912361016e-03
7.046000000000000263e+00 6.418814720176588828e-01 6.611814344010454383e-03
8.870300000000000296e+00 6.366826322322672871e-01 5.935076275542663406e-03
1.116699999999999982e+01 6.368666931682109844e-01 6.132846366963090948e-03
1.405899999999999928e+01 6.348221082060255815e-01 6.121137328739138794e-03
1.769900000000000162e+01 6.343181066308376526e-01 5.935964993995916997e-03
2.228099999999999881e+01 6.347450797087649255e-01 5.732640499064390292e-03
2.805000000000000071e+01 6.353960959626407945e-01 5.558206064831326502e-03
3.531300000000000239e+01 6.362938786426620696e-01 5.405944159556128059e-03
4.445700000000000074e+01 6.363281188121078236e-01 5.310661113560187670e-03
5.596800000000000352e+01 6.360993023540774116e-01 5.058476204728476477e-03
7.045999999999999375e+01 6.352644354228300649e-01 4.612039433229291920e-03
8.870300000000000296e+01 6.356313285116406142e-01 4.180877638052192188e-03
1.116700000000000017e+02 6.355118770514367466e-01 3.647118182070760353e-03
1.405900000000000034e+02 6.358842442516625670e-01 3.185841469406926543e-03
1.769900000000000091e+02 6.353426462080529191e-01 2.766773805386738352e-03
2.228100000000000023e+02 6.344619418589445559e-01 2.517936931439388425e-03
