# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 6.125660157433257405e-04 1.886090990981499974e-04
3.531299999999999883e+00 5.188640720656229575e-04 1.497213237481053491e-04
4.445700000000000429e+00 9.938801455901701465e-05 1.074027847531494254e-04
5.596799999999999997e+00 3.332350391686661711e-04 8.862194294381052137e-05
7.046000000000000263e+00 1.961899693670021835e-04 7.838901610716789755e-05
8.870300000000000296e+00 1.894034581310001931e-04 6.353970497109066168e-05
1.116699999999999982e+01 1.304502193187163722e-04 5.037481438147755339e-05
1.405899999999999928e+01 1.026923606153081213e-04 4.079442394115628497e-05
1.769900000000000162e+01 1.090439568385363880e-04 3.536978064145675671e-05
2.228099999999999881e+01 6.774200039034414559e-05 2.926992526665913888e-05
2.805000000000000071e+01 7.385067915913395354e-05 2.527154676296336806e-05
3.531300000000000239e+01 4.615866685904680455e-05 2.047380240626249637e-05
4.445700000000000074e+01 4.320038689775608786e-05 1.812882943147354955e-05
5.596800000000000352e+01 1.719232890364885100e-05 1.753808497511165427e-05
7.045999999999999375e+01 1.791649833366974228e-05 1.529119777447691343e-05
8.870300000000000296e+01 2.264818368183849130e-05 1.333163330217676759e-05
1.116700000000000017e+02 1.768811916667445376e-05 1.302583633061481648e-05
1.405900000000000034e+02 -8.151486823948539642e-06 1.128279841068039165e-05
1.769900000000000091e+02 3.370194777377631371e-06 1.074420311452789343e-05
2.228100000000000023e+02 -1.003576172751795502e-05 9.380385421867205417e-06
