## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 97734752.72134466}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8314e+00   1.0388e+00   1.8387e-02   7.2533e-03   6.9326e+03   6.8074e+03   4.5393e+04
  3.5313e+00   3.5711e+00   1.2710e+00   2.2115e-02   5.8049e-03   1.0864e+04   1.0628e+04   7.0931e+04
  4.4457e+00   4.4905e+00   1.5001e+00   2.6427e-02   4.6527e-03   1.6981e+04   1.6544e+04   1.1161e+05
  5.5968e+00   5.6548e+00   1.7306e+00  -3.8330e-04   3.7291e-03   2.5744e+04   2.5754e+04   1.7118e+05
  7.0460e+00   7.1175e+00   1.9607e+00   7.5995e-04   2.9870e-03   4.0172e+04   4.0141e+04   2.6467e+05
  8.8703e+00   8.9611e+00   2.1910e+00  -5.7328e-03   2.3897e-03   6.2356e+04   6.2715e+04   4.1112e+05
  1.1167e+01   1.1277e+01   2.4209e+00  -1.4250e-02   1.9118e-03   9.6586e+04   9.7982e+04   6.3895e+05
  1.4059e+01   1.4200e+01   2.6513e+00   1.8134e-03   1.5487e-03   1.4959e+05   1.4932e+05   9.8103e+05
  1.7699e+01   1.7879e+01   2.8817e+00  -2.6449e-03   1.2580e-03   2.2572e+05   2.2632e+05   1.4752e+06
  2.2281e+01   2.2489e+01   3.1111e+00  -1.3952e-02   1.0220e-03   3.3809e+05   3.4287e+05   2.2278e+06
  2.8050e+01   2.8322e+01   3.3417e+00  -2.7970e-02   8.3918e-04   4.9434e+05   5.0856e+05   3.2978e+06
  3.5313e+01   3.5632e+01   3.5713e+00  -2.8742e-02   6.9171e-04   7.2700e+05   7.4851e+05   4.8882e+06
  4.4457e+01   4.4862e+01   3.8016e+00  -4.2178e-02   5.7203e-04   1.0483e+06   1.0945e+06   7.0394e+06
  5.5968e+01   5.6559e+01   4.0333e+00  -3.7311e-02   4.6671e-04   1.5828e+06   1.6442e+06   1.0573e+07
  7.0460e+01   7.1183e+01   4.2633e+00  -2.2804e-02   3.7848e-04   2.4431e+06   2.5002e+06   1.6245e+07
  8.8703e+01   8.9676e+01   4.4942e+00  -2.2594e-02   3.0431e-04   3.7801e+06   3.8675e+06   2.5179e+07
  1.1167e+02   1.1298e+02   4.7253e+00  -2.2134e-02   2.3949e-04   6.1058e+06   6.2440e+06   4.0534e+07
  1.4059e+02   1.4238e+02   4.9565e+00  -1.4928e-02   1.8445e-04   1.0370e+07   1.0527e+07   6.8589e+07
  1.7699e+02   1.7867e+02   5.1835e+00  -1.2194e-02   1.4316e-04   1.7262e+07   1.7475e+07   1.1382e+08
  2.2281e+02   2.2321e+02   5.4060e+00  -3.8977e-04   1.3122e-04   2.0792e+07   2.0801e+07   1.3636e+08
