## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1851952519.8674912}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8325e+00   1.0393e+00   2.2522e-02   2.4673e-03   7.5324e+04   7.3665e+04   4.9459e+05
  3.5313e+00   3.5686e+00   1.2703e+00   2.1849e-02   1.9684e-03   1.1827e+05   1.1574e+05   7.7238e+05
  4.4457e+00   4.4932e+00   1.5007e+00   1.8159e-02   1.5673e-03   1.8587e+05   1.8256e+05   1.2152e+06
  5.5968e+00   5.6561e+00   1.7309e+00   1.3707e-02   1.2457e-03   2.9297e+05   2.8901e+05   1.9149e+06
  7.0460e+00   7.1217e+00   1.9613e+00   1.2811e-02   9.9028e-04   4.6315e+05   4.5729e+05   3.0258e+06
  8.8703e+00   8.9653e+00   2.1915e+00   1.3068e-02   7.8676e-04   7.3395e+05   7.2448e+05   4.7804e+06
  1.1167e+01   1.1287e+01   2.4217e+00   8.2811e-03   6.2508e-04   1.1572e+06   1.1477e+06   7.5523e+06
  1.4059e+01   1.4209e+01   2.6520e+00   7.1204e-03   4.9764e-04   1.8237e+06   1.8109e+06   1.1921e+07
  1.7699e+01   1.7889e+01   2.8823e+00   6.2242e-03   3.9593e-04   2.8785e+06   2.8607e+06   1.8830e+07
  2.2281e+01   2.2521e+01   3.1125e+00   6.1401e-03   3.1513e-04   4.5435e+06   4.5158e+06   2.9714e+07
  2.8050e+01   2.8351e+01   3.3427e+00   7.1009e-03   2.5100e-04   7.1688e+06   7.1183e+06   4.6870e+07
  3.5313e+01   3.5689e+01   3.5729e+00   4.8952e-03   2.0014e-04   1.1250e+07   1.1195e+07   7.3683e+07
  4.4457e+01   4.4931e+01   3.8032e+00   3.9345e-03   1.5981e-04   1.7628e+07   1.7559e+07   1.1542e+08
  5.5968e+01   5.6559e+01   4.0333e+00   3.6115e-03   1.2789e-04   2.7518e+07   2.7419e+07   1.8010e+08
  7.0460e+01   7.1195e+01   4.2634e+00   4.5085e-03   1.0266e-04   4.2744e+07   4.2552e+07   2.7941e+08
  8.8703e+01   8.9595e+01   4.4933e+00   2.1907e-03   8.2905e-05   6.5388e+07   6.5245e+07   4.2760e+08
  1.1167e+02   1.1276e+02   4.7232e+00  -2.2326e-03   6.7471e-05   9.8287e+07   9.8507e+07   6.4448e+08
  1.4059e+02   1.4195e+02   4.9535e+00  -2.3764e-03   5.5334e-05   1.4611e+08   1.4646e+08   9.5977e+08
  1.7699e+02   1.7865e+02   5.1834e+00  -1.9957e-03   4.5605e-05   2.1518e+08   2.1561e+08   1.4154e+09
  2.2281e+02   2.2462e+02   5.4124e+00  -5.0895e-03   3.8194e-05   3.0584e+08   3.0741e+08   2.0077e+09
