## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 527944552.074909}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8328e+00   1.0394e+00   3.5730e-02   4.3221e-03   2.6137e+04   2.5235e+04   1.5547e+05
  3.5313e+00   3.5668e+00   1.2698e+00   2.0358e-02   3.4739e-03   3.9858e+04   3.9062e+04   2.4029e+05
  4.4457e+00   4.4925e+00   1.5005e+00   8.5612e-03   2.7825e-03   6.1408e+04   6.0886e+04   3.7140e+05
  5.5968e+00   5.6530e+00   1.7303e+00   9.5448e-03   2.2366e-03   9.5137e+04   9.4238e+04   5.7806e+05
  7.0460e+00   7.1189e+00   1.9609e+00   6.4384e-03   1.7931e-03   1.4756e+05   1.4662e+05   8.9676e+05
  8.8703e+00   8.9671e+00   2.1917e+00   4.9929e-03   1.4346e-03   2.3020e+05   2.2905e+05   1.3970e+06
  1.1167e+01   1.1283e+01   2.4214e+00  -4.0388e-04   1.1436e-03   3.6028e+05   3.6043e+05   2.1866e+06
  1.4059e+01   1.4201e+01   2.6514e+00  -5.2248e-03   9.1930e-04   5.5490e+05   5.5781e+05   3.3792e+06
  1.7699e+01   1.7884e+01   2.8820e+00  -5.1819e-03   7.3927e-04   8.5809e+05   8.6256e+05   5.2213e+06
  2.2281e+01   2.2512e+01   3.1121e+00  -1.0895e-02   5.9192e-04   1.3308e+06   1.3455e+06   8.1620e+06
  2.8050e+01   2.8345e+01   3.3425e+00  -9.0988e-03   4.7644e-04   2.0579e+06   2.0768e+06   1.2605e+07
  3.5313e+01   3.5671e+01   3.5723e+00  -9.5574e-03   3.8418e-04   3.1634e+06   3.1940e+06   1.9300e+07
  4.4457e+01   4.4912e+01   3.8027e+00  -1.0505e-02   3.1133e-04   4.8125e+06   4.8636e+06   2.9350e+07
  5.5968e+01   5.6528e+01   4.0327e+00  -6.0264e-03   2.5289e-04   7.3270e+06   7.3715e+06   4.4468e+07
  7.0460e+01   7.1148e+01   4.2628e+00  -8.3600e-03   2.0569e-04   1.1049e+07   1.1142e+07   6.6537e+07
  8.8703e+01   8.9517e+01   4.4924e+00  -1.0670e-02   1.7015e-04   1.6110e+07   1.6283e+07   9.6759e+07
  1.1167e+02   1.1279e+02   4.7235e+00  -8.2145e-03   1.4016e-04   2.3800e+07   2.3997e+07   1.4293e+08
  1.4059e+02   1.4210e+02   4.9545e+00  -7.6415e-03   1.1293e-04   3.6681e+07   3.6964e+07   2.2131e+08
  1.7699e+02   1.7880e+02   5.1843e+00  -8.4821e-03   9.0191e-05   5.7461e+07   5.7953e+07   3.4662e+08
  2.2281e+02   2.2500e+02   5.4140e+00  -7.2175e-03   7.4269e-05   8.4847e+07   8.5464e+07   5.0848e+08
