## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 480548.91452310316}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8650e+00   1.0506e+00  -2.0748e-01   7.9682e-02   7.3791e+01   9.3109e+01   4.3800e+02
  3.5313e+00   3.5293e+00   1.2590e+00   7.0015e-03   6.9089e-02   1.2472e+02   1.2385e+02   7.2900e+02
  4.4457e+00   4.4530e+00   1.4916e+00   7.0012e-02   6.2379e-02   1.6257e+02   1.5193e+02   8.6400e+02
  5.5968e+00   5.6084e+00   1.7221e+00   2.4774e-01   5.9682e-02   2.0709e+02   1.6597e+02   1.0480e+03
  7.0460e+00   7.0780e+00   1.9553e+00   3.6221e-01   5.1469e-02   3.0400e+02   2.2317e+02   1.5150e+03
  8.8703e+00   9.0647e+00   2.2024e+00   2.6878e-01   4.0016e-02   4.6842e+02   3.6919e+02   2.6110e+03
  1.1167e+01   1.1215e+01   2.4152e+00   1.3472e-01   2.8050e-02   8.5260e+02   7.5138e+02   4.6460e+03
  1.4059e+01   1.4095e+01   2.6438e+00   1.5661e-01   2.7387e-02   9.1162e+02   7.8818e+02   5.0770e+03
  1.7699e+01   1.7983e+01   2.8873e+00   1.7344e-02   2.1248e-02   1.3322e+03   1.3094e+03   8.2180e+03
  2.2281e+01   2.2293e+01   3.1023e+00   1.1187e-01   1.6127e-02   2.5274e+03   2.2731e+03   1.5470e+04
  2.8050e+01   2.8572e+01   3.3505e+00   2.0867e-01   1.3909e-02   3.6936e+03   3.0559e+03   2.2670e+04
  3.5313e+01   3.5479e+01   3.5668e+00   5.7157e-03   1.0758e-02   5.1374e+03   5.1082e+03   3.2648e+04
  4.4457e+01   4.4818e+01   3.8006e+00   2.1561e-01   9.2156e-03   8.4619e+03   6.9610e+03   5.5930e+04
  5.5968e+01   5.6194e+01   4.0266e+00  -9.0577e-02   7.7154e-03   9.0316e+03   9.9311e+03   7.0245e+04
  7.0460e+01   7.1107e+01   4.2622e+00   1.0578e-02   6.6881e-03   1.3356e+04   1.3216e+04   9.6466e+04
  8.8703e+01   8.9088e+01   4.4876e+00  -5.3914e-02   6.1152e-03   1.4956e+04   1.5809e+04   1.0370e+05
  1.1167e+02   1.1367e+02   4.7314e+00   1.9072e-02   4.9341e-03   2.4746e+04   2.4283e+04   1.4587e+05
  1.4059e+02   1.4114e+02   4.9477e+00   1.6228e-03   3.9594e-03   3.7771e+04   3.7710e+04   2.3938e+05
  1.7699e+02   1.7873e+02   5.1837e+00   1.9648e-02   3.3824e-03   5.2690e+04   5.1675e+04   3.7627e+05
  2.2281e+02   2.2497e+02   5.4137e+00  -3.9975e-02   2.7768e-03   7.3608e+04   7.6673e+04   5.2288e+05
