## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 220173626.51530808}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8338e+00   1.0397e+00   1.0460e-02   5.5648e-03   1.5265e+04   1.5107e+04   8.9697e+04
  3.5313e+00   3.5683e+00   1.2702e+00   1.0601e-02   4.4604e-03   2.3764e+04   2.3514e+04   1.3911e+05
  4.4457e+00   4.4925e+00   1.5005e+00   3.2725e-03   3.5716e-03   3.6794e+04   3.6674e+04   2.1695e+05
  5.5968e+00   5.6551e+00   1.7307e+00  -9.6005e-03   2.8616e-03   5.6582e+04   5.7131e+04   3.3585e+05
  7.0460e+00   7.1211e+00   1.9612e+00   9.3499e-03   2.2972e-03   8.9483e+04   8.8654e+04   5.2672e+05
  8.8703e+00   8.9667e+00   2.1916e+00   1.8739e-02   1.8483e-03   1.3951e+05   1.3694e+05   8.1803e+05
  1.1167e+01   1.1281e+01   2.4212e+00   1.9763e-02   1.4824e-03   2.1710e+05   2.1289e+05   1.2708e+06
  1.4059e+01   1.4197e+01   2.6511e+00   2.2772e-02   1.1991e-03   3.3275e+05   3.2534e+05   1.9549e+06
  1.7699e+01   1.7876e+01   2.8815e+00   2.2834e-02   9.7285e-04   5.0558e+05   4.9430e+05   2.9617e+06
  2.2281e+01   2.2499e+01   3.1115e+00   2.6536e-02   7.9046e-04   7.6859e+05   7.4873e+05   4.4599e+06
  2.8050e+01   2.8324e+01   3.3417e+00   2.2547e-02   6.4656e-04   1.1443e+06   1.1191e+06   6.6443e+06
  3.5313e+01   3.5620e+01   3.5709e+00   1.7569e-02   5.3481e-04   1.6643e+06   1.6356e+06   9.6505e+06
  4.4457e+01   4.4828e+01   3.8008e+00   1.2278e-02   4.4942e-04   2.3447e+06   2.3162e+06   1.3611e+07
  5.5968e+01   5.6440e+01   4.0312e+00   7.2558e-03   3.7949e-04   3.2720e+06   3.2484e+06   1.8981e+07
  7.0460e+01   7.1069e+01   4.2617e+00  -1.2465e-02   3.1687e-04   4.6011e+06   4.6592e+06   2.6845e+07
  8.8703e+01   8.9534e+01   4.4926e+00  -1.2932e-02   2.6398e-04   6.6267e+06   6.7135e+06   3.8822e+07
  1.1167e+02   1.1290e+02   4.7245e+00  -1.2238e-02   2.1457e-04   1.0037e+07   1.0161e+07   5.8370e+07
  1.4059e+02   1.4200e+02   4.9539e+00  -1.1459e-02   1.7041e-04   1.5925e+07   1.6110e+07   9.1069e+07
  1.7699e+02   1.7834e+02   5.1817e+00  -7.7654e-03   1.4359e-04   2.2514e+07   2.2690e+07   1.2874e+08
  2.2281e+02   2.2522e+02   5.4150e+00  -4.9935e-03   1.1990e-04   3.2377e+07   3.2540e+07   1.8776e+08
