## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 19393435.27573952}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8237e+00   1.0361e+00   1.0301e-01   2.1001e-02   1.4822e+03   1.3437e+03   6.3950e+03
  3.5313e+00   3.5580e+00   1.2672e+00   3.6066e-02   1.7136e-02   2.0910e+03   2.0182e+03   9.4690e+03
  4.4457e+00   4.4904e+00   1.5000e+00   1.8296e-02   1.4113e-02   3.0299e+03   2.9754e+03   1.3780e+04
  5.5968e+00   5.6410e+00   1.7282e+00  -7.8036e-02   1.1450e-02   4.1676e+03   4.5203e+03   1.9775e+04
  7.0460e+00   7.1119e+00   1.9598e+00  -7.1131e-02   9.3137e-03   6.3458e+03   6.8317e+03   2.9315e+04
  8.8703e+00   8.9634e+00   2.1912e+00  -7.0243e-02   7.4743e-03   9.8631e+03   1.0608e+04   4.3358e+04
  1.1167e+01   1.1275e+01   2.4207e+00  -6.4786e-02   5.9908e-03   1.5443e+04   1.6512e+04   6.9434e+04
  1.4059e+01   1.4181e+01   2.6499e+00  -7.1892e-02   4.9991e-03   2.2009e+04   2.3714e+04   1.0062e+05
  1.7699e+01   1.7888e+01   2.8822e+00  -8.2026e-02   4.0974e-03   3.2403e+04   3.5298e+04   1.5102e+05
  2.2281e+01   2.2475e+01   3.1104e+00  -1.0170e-01   3.3503e-03   4.7428e+04   5.2798e+04   2.2462e+05
  2.8050e+01   2.8325e+01   3.3417e+00  -1.3310e-01   2.7557e-03   6.7652e+04   7.8040e+04   3.3398e+05
  3.5313e+01   3.5651e+01   3.5717e+00  -1.2054e-01   2.2564e-03   1.0237e+05   1.1640e+05   5.0673e+05
  4.4457e+01   4.4811e+01   3.8004e+00  -1.3361e-01   1.8607e-03   1.4830e+05   1.7117e+05   7.5792e+05
  5.5968e+01   5.6600e+01   4.0340e+00  -4.8168e-02   1.5496e-03   2.3491e+05   2.4679e+05   1.1658e+06
  7.0460e+01   7.1156e+01   4.2629e+00   3.0141e-02   1.2828e-03   3.7096e+05   3.6010e+05   1.7867e+06
  8.8703e+01   8.9489e+01   4.4921e+00   9.4897e-03   1.0589e-03   5.3354e+05   5.2853e+05   2.6206e+06
  1.1167e+02   1.1255e+02   4.7213e+00  -1.0815e-01   8.5254e-04   7.2718e+05   8.1536e+05   3.8728e+06
  1.4059e+02   1.4295e+02   4.9605e+00  -9.3536e-02   6.3680e-04   1.3247e+06   1.4614e+06   6.7197e+06
  1.7699e+02   1.7964e+02   5.1890e+00  -3.5276e-02   4.5741e-04   2.7325e+06   2.8324e+06   1.2881e+07
  2.2281e+02   2.2336e+02   5.4068e+00   2.0312e-02   3.7994e-04   4.1887e+06   4.1053e+06   1.9452e+07
