## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 215563954.74778882}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8312e+00   1.0388e+00   2.2422e-02   6.6366e-03   1.2204e+04   1.1936e+04   6.8234e+04
  3.5313e+00   3.5674e+00   1.2700e+00   7.1694e-03   5.3126e-03   1.8760e+04   1.8627e+04   1.0543e+05
  4.4457e+00   4.4889e+00   1.4997e+00  -1.9460e-03   4.2477e-03   2.9081e+04   2.9137e+04   1.6274e+05
  5.5968e+00   5.6549e+00   1.7307e+00   6.4267e-04   3.4083e-03   4.5287e+04   4.5258e+04   2.5442e+05
  7.0460e+00   7.1203e+00   1.9611e+00  -5.6442e-03   2.7431e-03   6.9471e+04   6.9866e+04   3.8983e+05
  8.8703e+00   8.9607e+00   2.1910e+00   5.8100e-03   2.2188e-03   1.0741e+05   1.0679e+05   5.9702e+05
  1.1167e+01   1.1280e+01   2.4211e+00   5.2514e-04   1.7839e-03   1.6529e+05   1.6521e+05   9.2212e+05
  1.4059e+01   1.4202e+01   2.6515e+00  -6.9432e-03   1.4422e-03   2.5100e+05   2.5276e+05   1.4174e+06
  1.7699e+01   1.7884e+01   2.8820e+00   8.6995e-04   1.1633e-03   3.8884e+05   3.8851e+05   2.1833e+06
  2.2281e+01   2.2505e+01   3.1118e+00  -2.1874e-03   9.4209e-04   5.9106e+05   5.9235e+05   3.3291e+06
  2.8050e+01   2.8332e+01   3.3421e+00  -8.4392e-03   7.6089e-04   9.0041e+05   9.0807e+05   5.0682e+06
  3.5313e+01   3.5667e+01   3.5723e+00  -8.3616e-03   6.1866e-04   1.3621e+06   1.3736e+06   7.6702e+06
  4.4457e+01   4.4892e+01   3.8023e+00  -1.2581e-02   5.0451e-04   2.0395e+06   2.0655e+06   1.1519e+07
  5.5968e+01   5.6482e+01   4.0319e+00  -1.2697e-02   4.1639e-04   2.9937e+06   3.0322e+06   1.7007e+07
  7.0460e+01   7.1163e+01   4.2630e+00   5.8910e-03   3.4582e-04   4.4220e+06   4.3961e+06   2.4898e+07
  8.8703e+01   8.9641e+01   4.4938e+00   2.7690e-02   2.8218e-04   6.7852e+06   6.6023e+06   3.7492e+07
  1.1167e+02   1.1283e+02   4.7239e+00   3.0699e-02   2.2679e-04   1.0535e+07   1.0221e+07   5.8122e+07
  1.4059e+02   1.4195e+02   4.9535e+00   3.3773e-02   1.8436e-04   1.5991e+07   1.5469e+07   8.8449e+07
  1.7699e+02   1.7886e+02   5.1846e+00   2.0459e-02   1.4699e-04   2.4829e+07   2.4331e+07   1.3816e+08
  2.2281e+02   2.2487e+02   5.4135e+00  -1.4504e-02   1.1849e-04   3.6904e+07   3.7447e+07   2.0694e+08
