## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 34165407.642236315}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8313e+00   1.0389e+00  -1.1738e-02   1.1585e-02   2.7106e+03   2.7428e+03   1.7409e+04
  3.5313e+00   3.5685e+00   1.2702e+00  -2.7118e-02   9.3670e-03   4.0815e+03   4.1953e+03   2.6813e+04
  4.4457e+00   4.4884e+00   1.4995e+00  -2.5283e-02   7.5107e-03   6.3602e+03   6.5251e+03   4.1791e+04
  5.5968e+00   5.6590e+00   1.7314e+00  -4.0815e-02   6.0300e-03   9.7102e+03   1.0123e+04   6.3814e+04
  7.0460e+00   7.1131e+00   1.9600e+00  -4.9924e-02   4.8589e-03   1.4813e+04   1.5591e+04   9.8104e+04
  8.8703e+00   8.9674e+00   2.1917e+00  -5.9291e-02   3.9013e-03   2.2751e+04   2.4185e+04   1.5100e+05
  1.1167e+01   1.1283e+01   2.4214e+00  -5.5171e-02   3.1471e-03   3.5114e+04   3.7165e+04   2.3154e+05
  1.4059e+01   1.4202e+01   2.6515e+00  -7.2971e-02   2.5497e-03   5.2488e+04   5.6619e+04   3.4889e+05
  1.7699e+01   1.7884e+01   2.8820e+00  -7.2206e-02   2.0676e-03   7.9884e+04   8.6101e+04   5.2808e+05
  2.2281e+01   2.2483e+01   3.1108e+00  -8.8931e-02   1.6878e-03   1.1773e+05   1.2922e+05   7.8109e+05
  2.8050e+01   2.8338e+01   3.3422e+00  -1.0456e-01   1.3787e-03   1.7340e+05   1.9365e+05   1.1607e+06
  3.5313e+01   3.5692e+01   3.5729e+00  -1.0720e-01   1.1136e-03   2.6499e+05   2.9681e+05   1.7807e+06
  4.4457e+01   4.4958e+01   3.8037e+00  -1.0346e-01   8.9349e-04   4.1338e+05   4.6108e+05   2.7822e+06
  5.5968e+01   5.6622e+01   4.0344e+00  -7.5444e-02   7.0365e-04   6.8734e+05   7.4343e+05   4.5712e+06
  7.0460e+01   7.1205e+01   4.2636e+00  -4.9281e-02   5.6067e-04   1.1133e+06   1.1710e+06   7.3194e+06
  8.8703e+01   8.9574e+01   4.4931e+00  -5.3346e-02   4.5365e-04   1.6932e+06   1.7886e+06   1.1135e+07
  1.1167e+02   1.1294e+02   4.7249e+00  -3.8914e-02   3.6218e-04   2.6969e+06   2.8061e+06   1.7687e+07
  1.4059e+02   1.4215e+02   4.9549e+00  -2.2116e-02   2.8299e-04   4.4948e+06   4.5965e+06   2.9336e+07
  1.7699e+02   1.7841e+02   5.1821e+00  -1.0350e-02   2.3426e-04   6.6380e+06   6.7075e+06   4.2439e+07
  2.2281e+02   2.2242e+02   5.4025e+00   1.1362e-02   2.2181e-04   7.5668e+06   7.4818e+06   4.7839e+07
