## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 70140.44251925086}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8606e+00   1.0495e+00   9.8868e-01   3.1350e-01   1.8241e+01   9.1725e+00   7.4000e+01
  3.5313e+00   3.5366e+00   1.2610e+00   5.5373e-01   2.5915e-01   2.0856e+01   1.3423e+01   9.7000e+01
  4.4457e+00   4.4847e+00   1.4981e+00  -6.2196e-02   2.2729e-01   1.6365e+01   1.7450e+01   1.1500e+02
  5.5968e+00   5.6598e+00   1.7316e+00  -1.2212e-01   2.7837e-01   1.0213e+01   1.1633e+01   1.1300e+02
  7.0460e+00   7.2173e+00   1.9749e+00   4.3879e-01   2.5494e-01   1.9957e+01   1.3871e+01   1.6700e+02
  8.8703e+00   9.1167e+00   2.2079e+00   9.0674e-02   1.7341e-01   3.2697e+01   2.9978e+01   2.4200e+02
  1.1167e+01   1.1380e+01   2.4298e+00   5.9596e-01   1.0935e-01   1.2032e+02   7.5393e+01   5.5900e+02
  1.4059e+01   1.4106e+01   2.6445e+00   4.5539e-01   8.9150e-02   1.6508e+02   1.1343e+02   7.1100e+02
  1.7699e+01   1.7889e+01   2.8823e+00   9.1743e-01   7.9472e-02   2.7368e+02   1.4273e+02   1.0380e+03
  2.2281e+01   2.2003e+01   3.0895e+00   6.1824e-02   5.4095e-02   3.2711e+02   3.0806e+02   1.2630e+03
  2.8050e+01   2.8703e+01   3.3551e+00  -1.8016e-01   4.2151e-02   4.1598e+02   5.0739e+02   1.9830e+03
  3.5313e+01   3.5573e+01   3.5696e+00  -3.0088e-01   3.0864e-02   6.6160e+02   9.4633e+02   3.3860e+03
  4.4457e+01   4.4256e+01   3.7877e+00  -1.6094e-01   2.9296e-02   8.8131e+02   1.0504e+03   5.5170e+03
  5.5968e+01   5.5761e+01   4.0190e+00  -2.4339e-02   2.8081e-02   1.1154e+03   1.1432e+03   5.9360e+03
  7.0460e+01   7.0286e+01   4.2507e+00  -3.4291e-01   2.3545e-02   1.0686e+03   1.6262e+03   5.7880e+03
  8.8703e+01   9.1290e+01   4.5119e+00   1.2097e-03   2.0364e-02   2.1765e+03   2.1739e+03   1.1148e+04
  1.1167e+02   1.1039e+02   4.7016e+00   6.4597e-02   1.5150e-02   4.1816e+03   3.9278e+03   2.1551e+04
  1.4059e+02   1.4102e+02   4.9473e+00   4.3673e-01   1.2434e-02   8.3773e+03   5.8308e+03   4.2998e+04
  1.7699e+02   1.7878e+02   5.1841e+00   1.4136e-01   9.7220e-03   1.0886e+04   9.5378e+03   5.2002e+04
  2.2281e+02   2.2284e+02   5.4043e+00  -2.1386e-01   7.8898e-03   1.1385e+04   1.4482e+04   6.9014e+04
