## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 11636690.678852586}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8414e+00   1.0425e+00   4.6789e-02   1.7319e-02   1.3045e+03   1.2462e+03   6.7220e+03
  3.5313e+00   3.5657e+00   1.2694e+00   2.7257e-02   1.3917e-02   1.9825e+03   1.9299e+03   1.0545e+04
  4.4457e+00   4.4901e+00   1.5000e+00   1.0480e-02   1.1204e-02   3.0090e+03   2.9778e+03   1.6579e+04
  5.5968e+00   5.6602e+00   1.7316e+00  -4.6106e-02   8.9953e-03   4.4066e+03   4.6196e+03   2.5275e+04
  7.0460e+00   7.1255e+00   1.9618e+00  -3.6305e-02   7.1962e-03   6.9560e+03   7.2180e+03   3.9207e+04
  8.8703e+00   8.9729e+00   2.1923e+00  -3.4003e-02   5.8083e-03   1.0703e+04   1.1080e+04   5.8865e+04
  1.1167e+01   1.1291e+01   2.4221e+00   7.7145e-03   4.6906e-03   1.7120e+04   1.6989e+04   9.0160e+04
  1.4059e+01   1.4202e+01   2.6515e+00   9.0618e-03   3.7984e-03   2.6142e+04   2.5907e+04   1.3845e+05
  1.7699e+01   1.7866e+01   2.8809e+00   3.8677e-02   3.0988e-03   4.0431e+04   3.8925e+04   2.1161e+05
  2.2281e+01   2.2503e+01   3.1117e+00   3.1186e-02   2.5287e-03   6.0279e+04   5.8456e+04   3.1602e+05
  2.8050e+01   2.8315e+01   3.3414e+00   2.0867e-02   2.0828e-03   8.7966e+04   8.6168e+04   4.7116e+05
  3.5313e+01   3.5651e+01   3.5718e+00   4.4347e-02   1.7181e-03   1.3225e+05   1.2663e+05   6.9955e+05
  4.4457e+01   4.4828e+01   3.8008e+00   6.6013e-03   1.4256e-03   1.8514e+05   1.8392e+05   1.0001e+06
  5.5968e+01   5.6477e+01   4.0319e+00   5.1518e-03   1.1804e-03   2.6966e+05   2.6828e+05   1.4656e+06
  7.0460e+01   7.1129e+01   4.2625e+00   1.0274e-02   9.4976e-04   4.1865e+05   4.1439e+05   2.2827e+06
  8.8703e+01   8.9543e+01   4.4928e+00   1.0493e-02   7.5938e-04   6.5500e+05   6.4820e+05   3.5864e+06
  1.1167e+02   1.1285e+02   4.7241e+00   1.2789e-02   6.1116e-04   1.0135e+06   1.0007e+06   5.5561e+06
  1.4059e+02   1.4209e+02   4.9545e+00   3.6779e-03   4.7494e-04   1.6632e+06   1.6571e+06   9.1178e+06
  1.7699e+02   1.7706e+02   5.1744e+00  -8.9905e-03   4.3312e-04   1.9747e+06   1.9926e+06   1.0962e+07
  2.2281e+02   2.2308e+02   5.4054e+00  -7.1532e-03   4.5707e-04   1.7765e+06   1.7893e+06   9.8913e+06
