## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1452105.3380409407}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8454e+00   1.0439e+00   4.9940e-02   6.3138e-02   1.1492e+02   1.0945e+02   1.0230e+03
  3.5313e+00   3.5479e+00   1.2642e+00   3.4962e-01   5.7505e-02   1.7808e+02   1.3195e+02   1.3730e+03
  4.4457e+00   4.4678e+00   1.4950e+00   4.4735e-01   5.0432e-02   2.4830e+02   1.7155e+02   1.7770e+03
  5.5968e+00   5.5782e+00   1.7169e+00   1.7544e-01   4.5655e-02   2.4605e+02   2.0933e+02   1.8930e+03
  7.0460e+00   7.0208e+00   1.9470e+00   6.2871e-02   4.0888e-02   2.7740e+02   2.6099e+02   2.1820e+03
  8.8703e+00   9.0667e+00   2.2028e+00   1.0194e-01   3.1263e-02   4.9193e+02   4.4642e+02   4.1640e+03
  1.1167e+01   1.1218e+01   2.4157e+00   1.2463e-01   2.1878e-02   1.0252e+03   9.1157e+02   8.3970e+03
  1.4059e+01   1.4205e+01   2.6517e+00   1.4770e-01   2.0988e-02   1.1369e+03   9.9057e+02   8.9500e+03
  1.7699e+01   1.7937e+01   2.8847e+00   2.2806e-01   1.8155e-02   1.6257e+03   1.3238e+03   1.2814e+04
  2.2281e+01   2.2155e+01   3.0960e+00   1.4108e-01   1.5016e-02   2.2080e+03   1.9350e+03   1.9221e+04
  2.8050e+01   2.8447e+01   3.3459e+00  -4.4585e-02   1.3680e-02   2.2275e+03   2.3314e+03   1.9206e+04
  3.5313e+01   3.5554e+01   3.5691e+00   7.0330e-02   1.1381e-02   3.6055e+03   3.3686e+03   3.0397e+04
  4.4457e+01   4.4701e+01   3.7981e+00  -6.0768e-02   9.5067e-03   4.5344e+03   4.8278e+03   3.8750e+04
  5.5968e+01   5.6431e+01   4.0308e+00  -1.5647e-01   8.4199e-03   5.1916e+03   6.1546e+03   4.4755e+04
  7.0460e+01   7.1607e+01   4.2692e+00  -1.6071e-01   6.6165e-03   8.3650e+03   9.9667e+03   6.7053e+04
  8.8703e+01   8.9575e+01   4.4932e+00  -9.1152e-02   5.2697e-03   1.4280e+04   1.5712e+04   1.0986e+05
  1.1167e+02   1.1327e+02   4.7276e+00  -8.1527e-02   3.9562e-03   2.5605e+04   2.7877e+04   1.9005e+05
  1.4059e+02   1.4302e+02   4.9610e+00  -7.5996e-02   2.7938e-03   5.1652e+04   5.5901e+04   4.0970e+05
  1.7699e+02   1.8048e+02   5.1936e+00   6.8619e-04   1.9366e-03   1.1642e+05   1.1634e+05   9.1137e+05
  2.2281e+02   2.2606e+02   5.4188e+00   9.1397e-02   1.3448e-03   2.6330e+05   2.4125e+05   1.8202e+06
