## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 397447574.20700395}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8344e+00   1.0399e+00   4.1995e-02   4.4139e-03   2.4954e+04   2.3948e+04   1.3885e+05
  3.5313e+00   3.5666e+00   1.2697e+00   4.1764e-02   3.5582e-03   3.8392e+04   3.6853e+04   2.1239e+05
  4.4457e+00   4.4916e+00   1.5003e+00   3.8929e-02   2.8574e-03   5.9368e+04   5.7143e+04   3.2818e+05
  5.5968e+00   5.6555e+00   1.7307e+00   4.5541e-02   2.2925e-03   9.2821e+04   8.8778e+04   5.1142e+05
  7.0460e+00   7.1177e+00   1.9607e+00   4.0577e-02   1.8368e-03   1.4390e+05   1.3829e+05   7.9341e+05
  8.8703e+00   8.9675e+00   2.1917e+00   4.2870e-02   1.4699e-03   2.2522e+05   2.1596e+05   1.2480e+06
  1.1167e+01   1.1281e+01   2.4212e+00   4.6130e-02   1.1683e-03   3.5759e+05   3.4182e+05   1.9730e+06
  1.4059e+01   1.4194e+01   2.6509e+00   4.0754e-02   9.4430e-04   5.4457e+05   5.2324e+05   3.0232e+06
  1.7699e+01   1.7885e+01   2.8820e+00   3.8864e-02   7.6151e-04   8.3585e+05   8.0458e+05   4.6276e+06
  2.2281e+01   2.2501e+01   3.1116e+00   2.8862e-02   6.1173e-04   1.2828e+06   1.2468e+06   7.1276e+06
  2.8050e+01   2.8338e+01   3.3423e+00   2.6227e-02   4.9767e-04   1.9332e+06   1.8838e+06   1.0756e+07
  3.5313e+01   3.5659e+01   3.5720e+00   2.7511e-02   4.0525e-04   2.9191e+06   2.8410e+06   1.6205e+07
  4.4457e+01   4.4879e+01   3.8020e+00   1.7537e-02   3.2995e-04   4.3610e+06   4.2858e+06   2.4361e+07
  5.5968e+01   5.6529e+01   4.0328e+00   1.6662e-02   2.6836e-04   6.5867e+06   6.4788e+06   3.6654e+07
  7.0460e+01   7.1146e+01   4.2628e+00   1.7564e-02   2.1846e-04   9.9484e+06   9.7766e+06   5.5453e+07
  8.8703e+01   8.9546e+01   4.4928e+00   1.0773e-02   1.7786e-04   1.4907e+07   1.4748e+07   8.3514e+07
  1.1167e+02   1.1278e+02   4.7235e+00  -3.2828e-03   1.4488e-04   2.2155e+07   2.2228e+07   1.2519e+08
  1.4059e+02   1.4187e+02   4.9529e+00  -1.0065e-03   1.1849e-04   3.3198e+07   3.3232e+07   1.8741e+08
  1.7699e+02   1.7821e+02   5.1810e+00  -1.4824e-02   1.0128e-04   4.4814e+07   4.5489e+07   2.5367e+08
  2.2281e+02   2.2403e+02   5.4097e+00  -1.6051e-02   9.2118e-05   5.4101e+07   5.4984e+07   3.0449e+08
