## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 118780448.58006664}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8340e+00   1.0398e+00   4.7287e-02   6.8901e-03   1.2981e+04   1.2395e+04   6.4159e+04
  3.5313e+00   3.5623e+00   1.2685e+00   6.8485e-02   5.6038e-03   2.0022e+04   1.8738e+04   9.8181e+04
  4.4457e+00   4.4906e+00   1.5001e+00   5.5142e-02   4.5508e-03   2.9980e+04   2.8413e+04   1.4891e+05
  5.5968e+00   5.6550e+00   1.7307e+00   6.4530e-02   3.6859e-03   4.6106e+04   4.3311e+04   2.2739e+05
  7.0460e+00   7.1196e+00   1.9609e+00   5.3319e-02   2.9590e-03   7.0789e+04   6.7205e+04   3.5186e+05
  8.8703e+00   8.9725e+00   2.1923e+00   5.6724e-02   2.3791e-03   1.0986e+05   1.0396e+05   5.4816e+05
  1.1167e+01   1.1276e+01   2.4208e+00   5.5205e-02   1.9004e-03   1.7193e+05   1.6293e+05   8.5468e+05
  1.4059e+01   1.4190e+01   2.6506e+00   4.9516e-02   1.5497e-03   2.5714e+05   2.4501e+05   1.2850e+06
  1.7699e+01   1.7893e+01   2.8825e+00   5.3451e-02   1.2490e-03   3.9738e+05   3.7722e+05   1.9832e+06
  2.2281e+01   2.2501e+01   3.1116e+00   5.0869e-02   1.0047e-03   6.1259e+05   5.8294e+05   3.0442e+06
  2.8050e+01   2.8356e+01   3.3429e+00   6.7936e-02   8.1288e-04   9.5101e+05   8.9051e+05   4.6899e+06
  3.5313e+01   3.5671e+01   3.5724e+00   8.1575e-02   6.5711e-04   1.4739e+06   1.3627e+06   7.2622e+06
  4.4457e+01   4.4880e+01   3.8020e+00   6.6760e-02   5.3504e-04   2.1927e+06   2.0555e+06   1.0952e+07
  5.5968e+01   5.6475e+01   4.0318e+00   6.2152e-02   4.4107e-04   3.2126e+06   3.0246e+06   1.6109e+07
  7.0460e+01   7.1032e+01   4.2612e+00   4.4910e-02   3.6931e-04   4.5080e+06   4.3143e+06   2.2694e+07
  8.8703e+01   8.9290e+01   4.4899e+00   1.9484e-02   3.2063e-04   5.8353e+06   5.7238e+06   2.9507e+07
  1.1167e+02   1.1276e+02   4.7232e+00   8.2405e-03   2.7390e-04   7.9080e+06   7.8434e+06   3.9735e+07
  1.4059e+02   1.4204e+02   4.9540e+00  -2.7184e-03   2.2355e-04   1.1743e+07   1.1775e+07   5.9733e+07
  1.7699e+02   1.7850e+02   5.1826e+00   1.6336e-03   1.7968e-04   1.8255e+07   1.8226e+07   9.2174e+07
  2.2281e+02   2.2371e+02   5.4082e+00  -3.5616e-02   1.6189e-04   2.1653e+07   2.2453e+07   1.1052e+08
