## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 720085288.5442424}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8331e+00   1.0395e+00   1.9877e-02   2.9462e-03   4.5619e+04   4.4730e+04   2.9404e+05
  3.5313e+00   3.5691e+00   1.2704e+00   1.3587e-03   2.3523e-03   7.0262e+04   7.0166e+04   4.5678e+05
  4.4457e+00   4.4918e+00   1.5004e+00   3.3437e-03   1.8770e-03   1.1057e+05   1.1020e+05   7.1583e+05
  5.5968e+00   5.6553e+00   1.7307e+00  -4.0871e-03   1.4964e-03   1.7268e+05   1.7339e+05   1.1202e+06
  7.0460e+00   7.1200e+00   1.9610e+00  -9.2177e-03   1.1932e-03   2.7017e+05   2.7269e+05   1.7542e+06
  8.8703e+00   8.9646e+00   2.1914e+00  -1.1350e-02   9.5168e-04   4.2382e+05   4.2868e+05   2.7460e+06
  1.1167e+01   1.1285e+01   2.4216e+00  -8.6840e-03   7.5894e-04   6.6821e+05   6.7407e+05   4.3061e+06
  1.4059e+01   1.4207e+01   2.6518e+00  -4.7236e-03   6.0739e-04   1.0474e+06   1.0524e+06   6.7413e+06
  1.7699e+01   1.7887e+01   2.8822e+00  -4.4178e-03   4.8589e-04   1.6373e+06   1.6446e+06   1.0523e+07
  2.2281e+01   2.2519e+01   3.1124e+00  -2.9412e-03   3.8942e-04   2.5528e+06   2.5603e+06   1.6358e+07
  2.8050e+01   2.8342e+01   3.3424e+00  -2.7843e-03   3.1229e-04   3.9701e+06   3.9812e+06   2.5421e+07
  3.5313e+01   3.5673e+01   3.5724e+00  -1.1615e-02   2.5089e-04   6.0964e+06   6.1681e+06   3.9255e+07
  4.4457e+01   4.4910e+01   3.8027e+00  -1.6106e-02   2.0248e-04   9.3173e+06   9.4699e+06   5.9966e+07
  5.5968e+01   5.6537e+01   4.0329e+00  -1.8521e-02   1.6390e-04   1.4186e+07   1.4453e+07   9.1617e+07
  7.0460e+01   7.1161e+01   4.2629e+00  -2.4421e-02   1.3320e-04   2.1350e+07   2.1884e+07   1.3846e+08
  8.8703e+01   8.9564e+01   4.4930e+00  -2.1633e-02   1.0933e-04   3.1778e+07   3.2481e+07   2.0634e+08
  1.1167e+02   1.1273e+02   4.7230e+00  -6.9724e-03   9.0488e-05   4.7088e+07   4.7418e+07   3.0452e+08
  1.4059e+02   1.4176e+02   4.9522e+00  -2.3351e-03   7.6011e-05   6.7043e+07   6.7200e+07   4.3285e+08
  1.7699e+02   1.7847e+02   5.1824e+00  -6.6616e-03   6.4668e-05   9.2222e+07   9.2841e+07   5.9480e+08
  2.2281e+02   2.2436e+02   5.4112e+00   1.1201e-02   5.6521e-05   1.2290e+08   1.2154e+08   7.8456e+08
