## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1787522608.6820996}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8330e+00   1.0394e+00   2.0365e-02   2.9244e-03   6.3971e+04   6.2694e+04   3.3960e+05
  3.5313e+00   3.5686e+00   1.2703e+00   1.7090e-02   2.3473e-03   9.8979e+04   9.7316e+04   5.2698e+05
  4.4457e+00   4.4913e+00   1.5003e+00   1.7252e-02   1.8804e-03   1.5426e+05   1.5164e+05   8.2018e+05
  5.5968e+00   5.6537e+00   1.7304e+00   6.4276e-03   1.5031e-03   2.3885e+05   2.3732e+05   1.2728e+06
  7.0460e+00   7.1203e+00   1.9611e+00  -4.1417e-03   1.1997e-03   3.7100e+05   3.7254e+05   1.9802e+06
  8.8703e+00   8.9657e+00   2.1915e+00  -3.0936e-03   9.5668e-04   5.8402e+05   5.8583e+05   3.1103e+06
  1.1167e+01   1.1282e+01   2.4213e+00  -7.5328e-03   7.6311e-04   9.1379e+05   9.2073e+05   4.8797e+06
  1.4059e+01   1.4205e+01   2.6516e+00  -1.1270e-02   6.1267e-04   1.4123e+06   1.4284e+06   7.5526e+06
  1.7699e+01   1.7882e+01   2.8819e+00  -1.7265e-02   4.9216e-04   2.1753e+06   2.2135e+06   1.1683e+07
  2.2281e+01   2.2505e+01   3.1118e+00  -2.8099e-02   3.9492e-04   3.3413e+06   3.4379e+06   1.8050e+07
  2.8050e+01   2.8340e+01   3.3423e+00  -2.7814e-02   3.1919e-04   5.1163e+06   5.2627e+06   2.7634e+07
  3.5313e+01   3.5666e+01   3.5722e+00  -2.8845e-02   2.5890e-04   7.7683e+06   7.9991e+06   4.1986e+07
  4.4457e+01   4.4900e+01   3.8024e+00  -2.5883e-02   2.1045e-04   1.1793e+07   1.2107e+07   6.3777e+07
  5.5968e+01   5.6505e+01   4.0323e+00  -2.6316e-02   1.7199e-04   1.7649e+07   1.8126e+07   9.5414e+07
  7.0460e+01   7.1148e+01   4.2628e+00  -2.6050e-02   1.4123e-04   2.6182e+07   2.6882e+07   1.4163e+08
  8.8703e+01   8.9673e+01   4.4942e+00  -1.9151e-02   1.1406e-04   4.0422e+07   4.1211e+07   2.1767e+08
  1.1167e+02   1.1303e+02   4.7256e+00  -9.7726e-03   8.9604e-05   6.6129e+07   6.6781e+07   3.5301e+08
  1.4059e+02   1.4237e+02   4.9565e+00  -5.4511e-03   6.8440e-05   1.1385e+08   1.1447e+08   6.0533e+08
  1.7699e+02   1.7902e+02   5.1855e+00  -2.6985e-03   5.2947e-05   1.9074e+08   1.9126e+08   1.0187e+09
  2.2281e+02   2.2496e+02   5.4139e+00   6.2543e-03   4.2700e-05   2.9591e+08   2.9407e+08   1.5846e+09
