## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1634532472.3935812}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8325e+00   1.0393e+00   5.2948e-02   2.7711e-03   6.0049e+04   5.7029e+04   3.3997e+05
  3.5313e+00   3.5679e+00   1.2701e+00   4.8533e-02   2.2173e-03   9.3397e+04   8.9074e+04   5.3146e+05
  4.4457e+00   4.4912e+00   1.5002e+00   4.2589e-02   1.7682e-03   1.4603e+05   1.4006e+05   8.3087e+05
  5.5968e+00   5.6556e+00   1.7308e+00   3.2977e-02   1.4107e-03   2.2733e+05   2.2007e+05   1.3022e+06
  7.0460e+00   7.1204e+00   1.9611e+00   2.9069e-02   1.1271e-03   3.5475e+05   3.4473e+05   2.0396e+06
  8.8703e+00   8.9644e+00   2.1914e+00   3.0908e-02   9.0109e-04   5.5603e+05   5.3936e+05   3.2047e+06
  1.1167e+01   1.1284e+01   2.4215e+00   2.9212e-02   7.1736e-04   8.7589e+05   8.5102e+05   5.0358e+06
  1.4059e+01   1.4207e+01   2.6518e+00   2.5205e-02   5.7246e-04   1.3701e+06   1.3364e+06   7.8760e+06
  1.7699e+01   1.7889e+01   2.8823e+00   2.4324e-02   4.5604e-04   2.1569e+06   2.1057e+06   1.2384e+07
  2.2281e+01   2.2523e+01   3.1126e+00   2.6752e-02   3.6262e-04   3.4195e+06   3.3304e+06   1.9570e+07
  2.8050e+01   2.8351e+01   3.3427e+00   1.6984e-02   2.8863e-04   5.3463e+06   5.2570e+06   3.0739e+07
  3.5313e+01   3.5688e+01   3.5728e+00   1.0086e-02   2.2994e-04   8.3665e+06   8.2829e+06   4.8219e+07
  4.4457e+01   4.4929e+01   3.8031e+00   7.6775e-03   1.8346e-04   1.3111e+07   1.3011e+07   7.5368e+07
  5.5968e+01   5.6560e+01   4.0333e+00   3.8842e-03   1.4641e-04   2.0510e+07   2.0431e+07   1.1775e+08
  7.0460e+01   7.1210e+01   4.2636e+00  -4.1984e-03   1.1685e-04   3.1941e+07   3.2075e+07   1.8328e+08
  8.8703e+01   8.9628e+01   4.4937e+00  -1.0768e-02   9.3506e-05   4.9548e+07   5.0088e+07   2.8480e+08
  1.1167e+02   1.1287e+02   4.7242e+00  -1.4989e-02   7.4829e-05   7.7039e+07   7.8211e+07   4.4401e+08
  1.4059e+02   1.4209e+02   4.9545e+00  -1.0223e-02   5.9846e-05   1.2103e+08   1.2228e+08   7.0005e+08
  1.7699e+02   1.7883e+02   5.1845e+00  -7.2860e-03   4.8092e-05   1.8797e+08   1.8935e+08   1.0943e+09
  2.2281e+02   2.2455e+02   5.4121e+00  -8.7791e-03   4.0201e-05   2.6860e+08   2.7098e+08   1.5559e+09
