## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 6366065.704932466}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8280e+00   1.0376e+00  -8.7483e-02   2.3683e-02   9.7514e+02   1.0686e+03   4.5670e+03
  3.5313e+00   3.5522e+00   1.2657e+00  -8.2784e-02   2.0614e-02   1.2937e+03   1.4105e+03   6.0710e+03
  4.4457e+00   4.4672e+00   1.4949e+00  -8.1199e-02   1.7672e-02   1.7633e+03   1.9191e+03   7.8910e+03
  5.5968e+00   5.6274e+00   1.7257e+00  -9.5121e-02   1.5475e-02   2.2647e+03   2.5027e+03   1.0347e+04
  7.0460e+00   7.1116e+00   1.9598e+00  -1.0443e-01   1.3316e-02   3.0272e+03   3.3802e+03   1.4236e+04
  8.8703e+00   9.0022e+00   2.1956e+00   5.4282e-03   1.0605e-02   5.3578e+03   5.3289e+03   2.4476e+04
  1.1167e+01   1.1258e+01   2.4191e+00   5.6031e-02   8.3137e-03   9.1575e+03   8.6716e+03   4.0922e+04
  1.4059e+01   1.4115e+01   2.6452e+00   9.8105e-02   7.6654e-03   1.1201e+04   1.0200e+04   5.0714e+04
  1.7699e+01   1.7900e+01   2.8828e+00   7.9457e-02   6.4659e-03   1.5475e+04   1.4336e+04   7.0315e+04
  2.2281e+01   2.2398e+01   3.1070e+00   5.4208e-02   4.9677e-03   2.5603e+04   2.4287e+04   1.2015e+05
  2.8050e+01   2.8392e+01   3.3441e+00   9.7990e-02   4.3843e-03   3.4236e+04   3.1181e+04   1.6172e+05
  3.5313e+01   3.5613e+01   3.5706e+00   1.2597e-01   3.7592e-03   4.7755e+04   4.2412e+04   2.2553e+05
  4.4457e+01   4.4799e+01   3.8001e+00   1.4860e-01   3.0137e-03   7.5799e+04   6.5992e+04   3.4215e+05
  5.5968e+01   5.6415e+01   4.0306e+00   2.6093e-02   2.3999e-03   1.0678e+05   1.0407e+05   5.0728e+05
  7.0460e+01   7.0829e+01   4.2583e+00  -4.6903e-02   2.0309e-03   1.3849e+05   1.4531e+05   6.7079e+05
  8.8703e+01   8.8647e+01   4.4827e+00   4.8019e-03   1.9308e-03   1.6154e+05   1.6077e+05   7.8449e+05
  1.1167e+02   1.1272e+02   4.7229e+00   1.0493e-02   1.8958e-03   1.6851e+05   1.6676e+05   8.2908e+05
  1.4059e+02   1.4009e+02   4.9402e+00  -8.9597e-02   1.7638e-03   1.7540e+05   1.9267e+05   9.0339e+05
  1.7699e+02   1.7857e+02   5.1828e+00  -9.6689e-02   1.7009e-03   1.8713e+05   2.0717e+05   9.7960e+05
  2.2281e+02   2.2818e+02   5.4281e+00  -1.6510e-03   1.1503e-03   4.5221e+05   4.5296e+05   2.1908e+06
