## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 45069466.75048522}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8323e+00   1.0392e+00   3.2140e-02   6.7959e-03   9.9988e+03   9.6874e+03   6.1236e+04
  3.5313e+00   3.5664e+00   1.2697e+00   8.2165e-04   5.4960e-03   1.4824e+04   1.4812e+04   9.2119e+04
  4.4457e+00   4.4899e+00   1.5000e+00  -6.6584e-03   4.4492e-03   2.2452e+04   2.2602e+04   1.3809e+05
  5.5968e+00   5.6528e+00   1.7303e+00   8.4327e-04   3.6145e-03   3.4275e+04   3.4246e+04   2.0848e+05
  7.0460e+00   7.1146e+00   1.9603e+00  -2.4366e-02   2.9065e-03   5.1672e+04   5.2963e+04   3.1675e+05
  8.8703e+00   8.9662e+00   2.1916e+00  -1.8467e-02   2.3328e-03   8.0700e+04   8.2218e+04   4.9160e+05
  1.1167e+01   1.1278e+01   2.4209e+00  -1.4684e-02   1.8637e-03   1.2693e+05   1.2882e+05   7.6726e+05
  1.4059e+01   1.4192e+01   2.6508e+00  -1.8985e-02   1.5218e-03   1.8952e+05   1.9319e+05   1.1466e+06
  1.7699e+01   1.7880e+01   2.8818e+00  -1.9522e-02   1.2452e-03   2.8290e+05   2.8853e+05   1.7111e+06
  2.2281e+01   2.2496e+01   3.1114e+00  -5.1670e-04   1.0151e-03   4.3398e+05   4.3421e+05   2.5778e+06
  2.8050e+01   2.8310e+01   3.3413e+00   1.0803e-02   8.5001e-04   6.2593e+05   6.1924e+05   3.6803e+06
  3.5313e+01   3.5587e+01   3.5700e+00   4.0876e-03   7.1600e-04   8.7630e+05   8.7273e+05   5.1747e+06
  4.4457e+01   4.4758e+01   3.7993e+00  -1.1474e-02   6.1537e-04   1.1679e+06   1.1815e+06   7.0096e+06
  5.5968e+01   5.6264e+01   4.0280e+00  -2.1015e-02   5.5210e-04   1.4369e+06   1.4678e+06   8.6760e+06
  7.0460e+01   7.0818e+01   4.2581e+00  -1.4716e-02   5.0387e-04   1.7363e+06   1.7623e+06   1.0366e+07
  8.8703e+01   8.9604e+01   4.4934e+00  -6.0694e-02   4.2958e-04   2.2773e+06   2.4245e+06   1.3705e+07
  1.1167e+02   1.1306e+02   4.7259e+00  -4.8246e-02   3.3607e-04   3.7704e+06   3.9615e+06   2.2248e+07
  1.4059e+02   1.4191e+02   4.9532e+00  -3.3716e-02   2.6518e-04   6.1481e+06   6.3626e+06   3.7346e+07
  1.7699e+02   1.7751e+02   5.1770e+00   1.3730e-02   2.4468e-04   7.5760e+06   7.4734e+06   4.7531e+07
  2.2281e+02   2.2249e+02   5.4027e+00   5.3304e-02   2.6761e-04   6.5805e+06   6.2475e+06   4.2946e+07
