## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 86580.01959833389}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8004e+00   1.0282e+00   2.2367e-01   2.1008e-01   4.3283e+00   3.5371e+00   5.8000e+01
  3.5313e+00   3.5364e+00   1.2609e+00   1.6970e-01   1.7266e-01   6.1249e+00   5.2363e+00   9.5000e+01
  4.4457e+00   4.4327e+00   1.4873e+00  -2.9061e-02   1.3870e-01   7.8788e+00   8.1146e+00   1.0500e+02
  5.5968e+00   5.6314e+00   1.7267e+00  -1.9652e-01   1.1325e-01   9.7799e+00   1.2172e+01   1.2900e+02
  7.0460e+00   6.9940e+00   1.9430e+00  -4.1544e-01   9.4229e-02   1.0277e+01   1.7582e+01   1.5100e+02
  8.8703e+00   8.9475e+00   2.1895e+00  -2.3975e-01   9.0471e-02   1.4500e+01   1.9073e+01   2.2600e+02
  1.1167e+01   1.1347e+01   2.4269e+00  -7.5055e-02   8.8482e-02   1.8443e+01   1.9940e+01   2.7900e+02
  1.4059e+01   1.4241e+01   2.6545e+00  -3.5333e-02   5.9005e-02   4.3254e+01   4.4838e+01   6.3800e+02
  1.7699e+01   1.7946e+01   2.8856e+00  -2.7392e-01   4.9450e-02   4.6354e+01   6.3842e+01   6.5500e+02
  2.2281e+01   2.2729e+01   3.1219e+00   4.4015e-03   3.5308e-02   1.2577e+02   1.2522e+02   1.8070e+03
  2.8050e+01   2.8334e+01   3.3419e+00  -5.7944e-02   2.4857e-02   2.3802e+02   2.5266e+02   3.4280e+03
  3.5313e+01   3.5568e+01   3.5694e+00   3.8424e-03   1.9614e-02   4.0736e+02   4.0580e+02   5.7470e+03
  4.4457e+01   4.5177e+01   3.8086e+00   1.3729e-02   1.7117e-02   5.4014e+02   5.3282e+02   7.8270e+03
  5.5968e+01   5.6559e+01   4.0334e+00  -3.4458e-02   1.0361e-02   1.4042e+03   1.4543e+03   2.0180e+04
  7.0460e+01   7.1043e+01   4.2613e+00  -2.2167e-02   8.7652e-03   1.9869e+03   2.0319e+03   2.8517e+04
  8.8703e+01   8.9687e+01   4.4943e+00   5.7524e-03   7.2987e-03   2.9473e+03   2.9305e+03   4.2529e+04
  1.1167e+02   1.0983e+02   4.6969e+00   4.2426e-02   7.4901e-03   2.9007e+03   2.7826e+03   4.1734e+04
  1.4059e+02   1.4432e+02   4.9699e+00  -3.4335e-02   6.8953e-03   3.1707e+03   3.2834e+03   4.5962e+04
  1.7699e+02   1.8100e+02   5.1963e+00  -4.8158e-03   4.1433e-03   9.0499e+03   9.0937e+03   1.2959e+05
  2.2281e+02   2.2672e+02   5.4216e+00  -1.3078e-02   2.2597e-03   3.0172e+04   3.0572e+04   4.3513e+05
