## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 8850418.268535933}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8258e+00   1.0368e+00   1.8168e-02   1.4356e-02   1.7955e+03   1.7634e+03   1.3030e+04
  3.5313e+00   3.5707e+00   1.2709e+00   3.9191e-02   1.1602e-02   2.8060e+03   2.7002e+03   1.9711e+04
  4.4457e+00   4.4874e+00   1.4994e+00   2.8142e-02   9.3016e-03   4.3190e+03   4.2008e+03   2.9864e+04
  5.5968e+00   5.6524e+00   1.7303e+00   4.8003e-02   7.5134e-03   6.7473e+03   6.4383e+03   4.4935e+04
  7.0460e+00   7.1176e+00   1.9607e+00   4.5374e-02   6.1951e-03   9.8998e+03   9.4701e+03   6.5991e+04
  8.8703e+00   8.9710e+00   2.1921e+00   8.0875e-02   5.0409e-03   1.5460e+04   1.4303e+04   9.8563e+04
  1.1167e+01   1.1279e+01   2.4211e+00   1.2821e-01   4.0364e-03   2.5168e+04   2.2308e+04   1.5750e+05
  1.4059e+01   1.4181e+01   2.6500e+00   1.2635e-01   3.3139e-03   3.7276e+04   3.3095e+04   2.3099e+05
  1.7699e+01   1.7862e+01   2.8807e+00   1.3747e-01   2.7590e-03   5.4312e+04   4.7748e+04   3.3636e+05
  2.2281e+01   2.2493e+01   3.1112e+00   1.4837e-01   2.2759e-03   8.0582e+04   7.0170e+04   4.9459e+05
  2.8050e+01   2.8338e+01   3.3422e+00   1.3210e-01   1.8522e-03   1.1994e+05   1.0595e+05   7.3930e+05
  3.5313e+01   3.5627e+01   3.5711e+00   1.0840e-01   1.4916e-03   1.8108e+05   1.6337e+05   1.1316e+06
  4.4457e+01   4.4891e+01   3.8023e+00   1.0800e-01   1.2178e-03   2.7154e+05   2.4508e+05   1.7245e+06
  5.5968e+01   5.6491e+01   4.0321e+00   7.3098e-02   1.0047e-03   3.8635e+05   3.6003e+05   2.5315e+06
  7.0460e+01   7.1079e+01   4.2618e+00   5.1306e-02   8.1793e-04   5.7114e+05   5.4327e+05   3.7585e+06
  8.8703e+01   8.9321e+01   4.4902e+00   2.0097e-02   7.0396e-04   7.4816e+05   7.3342e+05   5.0750e+06
  1.1167e+02   1.1224e+02   4.7186e+00   3.2037e-02   6.3144e-04   9.4076e+05   9.1156e+05   6.2775e+06
  1.4059e+02   1.4158e+02   4.9508e+00   1.0007e-02   5.6439e-04   1.1524e+06   1.1410e+06   7.7048e+06
  1.7699e+02   1.7868e+02   5.1835e+00  -3.3467e-02   4.7917e-04   1.5300e+06   1.5829e+06   1.0605e+07
  2.2281e+02   2.2223e+02   5.4017e+00  -4.0557e-02   4.3447e-04   1.8473e+06   1.9254e+06   1.2961e+07
