## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 13847057.416829916}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8312e+00   1.0387e+00   1.7823e-02   2.2200e-02   1.2012e+03   1.1802e+03   9.5500e+03
  3.5313e+00   3.5723e+00   1.2713e+00  -1.1915e-02   1.8094e-02   1.7555e+03   1.7767e+03   1.4034e+04
  4.4457e+00   4.4937e+00   1.5008e+00  -2.7817e-02   1.4583e-02   2.6590e+03   2.7350e+03   2.0561e+04
  5.5968e+00   5.6420e+00   1.7284e+00  -8.6218e-03   1.2138e-02   3.9136e+03   3.9477e+03   2.9989e+04
  7.0460e+00   7.1110e+00   1.9597e+00   5.2384e-02   1.0232e-02   5.8464e+03   5.5554e+03   4.3857e+04
  8.8703e+00   8.9653e+00   2.1915e+00   4.4030e-03   8.2327e-03   8.6196e+03   8.5818e+03   6.8497e+04
  1.1167e+01   1.1281e+01   2.4213e+00  -1.1730e-02   6.4386e-03   1.3866e+04   1.4031e+04   1.1312e+05
  1.4059e+01   1.4219e+01   2.6526e+00  -3.5196e-02   5.2120e-03   2.0659e+04   2.1412e+04   1.6593e+05
  1.7699e+01   1.7876e+01   2.8814e+00  -5.1062e-02   4.2643e-03   3.0354e+04   3.1987e+04   2.3709e+05
  2.2281e+01   2.2478e+01   3.1105e+00  -3.8649e-02   3.4852e-03   4.6035e+04   4.7886e+04   3.6046e+05
  2.8050e+01   2.8302e+01   3.3409e+00  -4.8769e-02   2.9427e-03   6.3894e+04   6.7170e+04   5.0418e+05
  3.5313e+01   3.5656e+01   3.5719e+00  -7.2530e-02   2.4258e-03   9.1677e+04   9.8847e+04   7.3855e+05
  4.4457e+01   4.4909e+01   3.8026e+00  -4.6342e-02   1.9987e-03   1.3886e+05   1.4561e+05   1.0968e+06
  5.5968e+01   5.6529e+01   4.0327e+00  -4.6812e-02   1.6181e-03   2.1176e+05   2.2216e+05   1.6282e+06
  7.0460e+01   7.1366e+01   4.2658e+00  -4.0949e-02   1.2787e-03   3.4116e+05   3.5573e+05   2.7040e+06
  8.8703e+01   8.9703e+01   4.4945e+00  -3.3556e-02   9.9745e-04   5.6502e+05   5.8464e+05   4.4469e+06
  1.1167e+02   1.1292e+02   4.7247e+00  -2.8007e-02   8.1583e-04   8.4943e+05   8.7390e+05   6.6913e+06
  1.4059e+02   1.4265e+02   4.9584e+00  -1.6967e-02   6.4023e-04   1.3950e+06   1.4190e+06   1.0953e+07
  1.7699e+02   1.7922e+02   5.1866e+00  -1.4262e-02   4.8124e-04   2.4757e+06   2.5115e+06   1.9199e+07
  2.2281e+02   2.2352e+02   5.4075e+00  -5.5069e-05   4.0346e-04   3.5730e+06   3.5732e+06   2.7519e+07
