## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8329e+00   1.0394e+00   1.5907e-03   1.4238e-03   1.5789e+04   9.4598e+04
  3.5313e+00   3.5667e+00   1.2697e+00   6.5880e-05   1.1576e-03   2.3886e+04   1.4366e+05
  4.4457e+00   4.4928e+00   1.5006e+00   1.0351e-03   9.2195e-04   3.7656e+04   2.2268e+05
  5.5968e+00   5.6532e+00   1.7303e+00   1.1460e-03   7.4297e-04   5.7983e+04   3.4275e+05
  7.0460e+00   7.1182e+00   1.9608e+00   1.8715e-03   5.9916e-04   8.9157e+04   5.2409e+05
  8.8703e+00   8.9662e+00   2.1916e+00   1.7818e-03   4.7947e-04   1.3923e+05   8.0906e+05
  1.1167e+01   1.1280e+01   2.4211e+00   1.2966e-03   3.8353e-04   2.1759e+05   1.2592e+06
  1.4059e+01   1.4202e+01   2.6515e+00   1.6485e-03   3.1177e-04   3.2929e+05   1.9031e+06
  1.7699e+01   1.7877e+01   2.8816e+00   1.0637e-03   2.5243e-04   5.0228e+05   2.8976e+06
  2.2281e+01   2.2493e+01   3.1113e+00   1.4120e-03   2.0557e-04   7.5738e+05   4.4025e+06
  2.8050e+01   2.8336e+01   3.3422e+00   1.7588e-03   1.6882e-04   1.1230e+06   6.5832e+06
  3.5313e+01   3.5675e+01   3.5725e+00   1.3234e-03   1.3633e-04   1.7221e+06   1.0099e+07
  4.4457e+01   4.4885e+01   3.8021e+00   1.4718e-03   1.1050e-04   2.6212e+06   1.5375e+07
  5.5968e+01   5.6521e+01   4.0326e+00   1.6553e-03   9.0244e-05   3.9301e+06   2.3355e+07
  7.0460e+01   7.1161e+01   4.2630e+00   1.4437e-03   7.3437e-05   5.9349e+06   3.5471e+07
  8.8703e+01   8.9584e+01   4.4932e+00   8.7634e-04   5.9389e-05   9.0745e+06   5.4285e+07
  1.1167e+02   1.1289e+02   4.7245e+00   2.2411e-04   4.7724e-05   1.4053e+07   8.4376e+07
  1.4059e+02   1.4233e+02   4.9562e+00   6.3198e-05   3.7238e-05   2.3082e+07   1.3865e+08
  1.7699e+02   1.7891e+02   5.1849e+00   2.9587e-05   2.9028e-05   3.7984e+07   2.2341e+08
  2.2281e+02   2.2474e+02   5.4129e+00   1.3091e-04   2.3886e-05   5.6100e+07   3.2779e+08
