## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8317e+00   1.0390e+00   1.4712e-03   2.6192e-04   4.7450e+05   4.7450e+05
  3.5313e+00   3.5650e+00   1.2692e+00   1.1046e-03   2.1419e-04   7.0951e+05   7.0951e+05
  4.4457e+00   4.4877e+00   1.4994e+00   1.3804e-03   1.7540e-04   1.0581e+06   1.0581e+06
  5.5968e+00   5.6500e+00   1.7297e+00   8.8190e-04   1.4452e-04   1.5585e+06   1.5585e+06
  7.0460e+00   7.1125e+00   1.9599e+00   8.0367e-04   1.1880e-04   2.3065e+06   2.3065e+06
  8.8703e+00   8.9629e+00   2.1911e+00   6.9408e-04   9.7201e-05   3.4452e+06   3.4452e+06
  1.1167e+01   1.1275e+01   2.4206e+00   7.9462e-04   7.8313e-05   5.3076e+06   5.3076e+06
  1.4059e+01   1.4192e+01   2.6507e+00   1.2307e-03   6.4168e-05   7.9055e+06   7.9055e+06
  1.7699e+01   1.7884e+01   2.8819e+00   1.1830e-03   5.2679e-05   1.1730e+07   1.1730e+07
  2.2281e+01   2.2497e+01   3.1114e+00   1.3688e-03   4.2347e-05   1.8152e+07   1.8152e+07
  2.8050e+01   2.8340e+01   3.3423e+00   1.3022e-03   3.4651e-05   2.7111e+07   2.7111e+07
  3.5313e+01   3.5668e+01   3.5722e+00   8.4283e-04   2.8046e-05   4.1382e+07   4.1382e+07
  4.4457e+01   4.4898e+01   3.8024e+00   7.2013e-04   2.2724e-05   6.3034e+07   6.3034e+07
  5.5968e+01   5.6490e+01   4.0320e+00   6.6854e-04   1.8667e-05   9.3415e+07   9.3415e+07
  7.0460e+01   7.1211e+01   4.2636e+00   5.5757e-04   1.5211e-05   1.4069e+08   1.4069e+08
  8.8703e+01   8.9565e+01   4.4929e+00   5.4326e-04   1.2403e-05   2.1159e+08   2.1159e+08
  1.1167e+02   1.1295e+02   4.7249e+00   6.2708e-04   9.9035e-06   3.3188e+08   3.3188e+08
  1.4059e+02   1.4235e+02   4.9563e+00   7.8588e-04   7.6823e-06   5.5154e+08   5.5154e+08
  1.7699e+02   1.7923e+02   5.1867e+00   8.3696e-04   5.7757e-06   9.7577e+08   9.7577e+08
  2.2281e+02   2.2473e+02   5.4129e+00   6.8269e-04   4.6291e-06   1.5190e+09   1.5190e+09
